now_time,trils,duration,left_shoulder,right_shoulder,left_knee,right_neck,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2023:03:04:14:15:59,up_90_1t_,6.34384799,75.41,85.73,178.41,85.04,0.54626715,0.43020186,0.9228411,0.5501921,0.47773218,0.98941535,0.5149211,0.477585,0.9870406,0.4599321,0.48268485,0.94015497,0.41278368,0.48254153,0.87369,0.5856365,0.48256704,0.92723966,0.6405399,0.49312487,0.89473873,0.6953899,0.5141895,0.86246014,0.5463893,0.6241767,0.88056093,0.51900226,0.6240234,0.87262756,0.5228131,0.72854507,0.8905674,0.5345343,0.8127459,0.8511627,0.573614,0.6293045,0.8308621,0.5620849,0.7287178,0.86949635,0.5542413,0.81787825,0.90365076,0.5422848,0.40949687,0.861076,0.5502486,0.41459683,0.9104483,0.5267542,0.43032718,0.37325084,0.5698757,0.4303651,0.8476598,0.5502323,0.84919107,0.7499258,0.5659212,0.8491621,0.7125181,0.5542046,0.82306,0.73115,0.5266584,0.84389496,0.7111037,0.5188477,0.833602,0.73004603,0.54226357,0.81788075,0.6801023,,,,,,,,,,
2023:03:04:14:15:59,up_90_1t_,6.405289173,74.89,85.8,179.53,85.02,0.54624987,0.43022123,0.9230894,0.5501563,0.47772682,0.98940504,0.51488656,0.47755557,0.98338723,0.45623955,0.4826688,0.9448193,0.4088941,0.48257366,0.86693203,0.58559585,0.48255712,0.9288824,0.6405083,0.488142,0.89692736,0.69154894,0.5141438,0.85601807,0.5463581,0.6241604,0.87909263,0.5189659,0.6240057,0.8776057,0.5227856,0.7285574,0.89827,0.53451145,0.8175853,0.8553915,0.569895,0.6292873,0.82724315,0.5620058,0.72870547,0.87468594,0.5541986,0.8178644,0.9134034,0.54227686,0.40950325,0.85912436,0.55023295,0.41462272,0.91145843,0.5267615,0.430309,0.34996614,0.5698678,0.43037042,0.846568,0.55014133,0.8491493,0.7634444,0.5619871,0.8491456,0.7228243,0.55419546,0.8230472,0.7409083,0.52284867,0.84391844,0.7206622,0.51878166,0.8386305,0.7299833,0.54226923,0.8179137,0.67943066,,,,,,,,,,
2023:03:04:14:15:59,up_90_1t_,6.463134289,74.87,85.78,179.5,85.02,0.54622483,0.43020388,0.9178699,0.55013204,0.47772667,0.9887354,0.5148529,0.4775564,0.9787297,0.4562249,0.48271692,0.94587225,0.40890455,0.48263916,0.8660574,0.5855747,0.48255017,0.9282054,0.64049375,0.48815125,0.89862627,0.69155556,0.5141649,0.86085725,0.5463533,0.6241536,0.8783598,0.5189616,0.62401015,0.8783845,0.5227789,0.72853655,0.89760715,0.5345045,0.8126959,0.8543693,0.5698894,0.6292663,0.82565874,0.56203735,0.7287097,0.87801015,0.55421317,0.81785154,0.91085356,0.5422568,0.40947768,0.85593337,0.55021423,0.41462404,0.91079193,0.52674824,0.43029097,0.3462216,0.5698298,0.43037665,0.84223086,0.55015063,0.84912664,0.7571422,0.5620051,0.849119,0.71767855,0.55420643,0.82302403,0.74481404,0.5228441,0.8388132,0.71893907,0.51876694,0.8335026,0.733556,0.5422589,0.81782466,0.68324125,,,,,,,,,,
2023:03:04:14:15:59,up_90_1t_,6.52297473,74.91,85.71,179.51,77.83,0.5462106,0.4302141,0.91758937,0.5501425,0.48246983,0.9911353,0.51486784,0.4775973,0.9807466,0.45623368,0.48278254,0.94475555,0.40888822,0.48270836,0.8772956,0.5855745,0.48256162,0.9284887,0.64047515,0.49311006,0.89617586,0.6915044,0.5141927,0.86197567,0.5463546,0.6241841,0.8791192,0.5189668,0.62402934,0.877603,0.5227592,0.7285234,0.8987252,0.53065336,0.8127312,0.8558277,0.56988174,0.62931263,0.82776725,0.5620185,0.7287172,0.87809026,0.5541972,0.81782854,0.9167504,0.5422438,0.40948746,0.85302585,0.5501985,0.41463333,0.9110213,0.5267532,0.43027812,0.32660165,0.56980354,0.43037254,0.84117913,0.55014527,0.8491097,0.76360005,0.56199074,0.84908783,0.7199493,0.5541767,0.8229966,0.7463976,0.522826,0.83881694,0.72219044,0.5187417,0.83351827,0.734782,0.5385019,0.8178539,0.68216366,,,,,,,,,,
2023:03:04:14:15:59,up_90_1t_,6.582814217,74.9,85.67,179.52,77.8,0.54619974,0.43025252,0.9200847,0.55014014,0.48247135,0.9915708,0.51486474,0.47758552,0.98101914,0.45621812,0.48282447,0.9482572,0.4088736,0.48278043,0.8796344,0.585577,0.48256585,0.926546,0.6404765,0.49311015,0.8944136,0.6915085,0.5142031,0.8606756,0.546366,0.62415296,0.8794011,0.5189758,0.62399304,0.87782073,0.52275246,0.728497,0.8974224,0.5306271,0.8126887,0.8569194,0.56989974,0.6292887,0.8279654,0.5620121,0.7287163,0.87914705,0.5541899,0.81781834,0.9163874,0.54223394,0.4095271,0.8501297,0.55018765,0.4146755,0.9112519,0.52676725,0.43027455,0.31052008,0.5697935,0.4303885,0.8449267,0.55013543,0.84907514,0.75912964,0.56197083,0.8490581,0.7170875,0.55417675,0.8229901,0.7451765,0.5228066,0.838741,0.72449136,0.51872444,0.83344185,0.7371655,0.53847915,0.8178113,0.6830466,,,,,,,,,,
2023:03:04:14:15:59,up_90_1t_,6.6466434,74.29,85.66,179.54,77.83,0.5462276,0.43026575,0.9235927,0.5501328,0.4824699,0.9915335,0.5148739,0.47758037,0.9846245,0.4562283,0.48286057,0.9493387,0.40887794,0.4828026,0.88489664,0.5855667,0.4825669,0.928289,0.6404852,0.48817307,0.8958629,0.6876682,0.5142316,0.866629,0.5463653,0.62415606,0.87916327,0.5189763,0.62400174,0.87841433,0.5227589,0.728504,0.8977601,0.5344523,0.8126624,0.85738695,0.5698952,0.6292882,0.8270657,0.5619914,0.72871095,0.87911046,0.5541923,0.8178159,0.9179212,0.5422614,0.40954533,0.85338175,0.5502033,0.41469532,0.910334,0.52678514,0.43025595,0.34631842,0.5697651,0.43038446,0.8411826,0.550146,0.84909415,0.76073813,0.5619996,0.8490761,0.7180116,0.55419105,0.82299787,0.74391043,0.5228532,0.83876985,0.7264874,0.5187635,0.8334678,0.74284846,0.53852737,0.8177892,0.6856026,,,,,,,,,,
2023:03:04:14:15:59,up_90_1t_,6.704046011,72.51,85.76,179.53,77.87,0.5462497,0.43027782,0.92926097,0.5501297,0.48246795,0.9912734,0.5148774,0.4775911,0.98529214,0.45622322,0.48286498,0.953841,0.40509027,0.48280454,0.8865536,0.58555746,0.4825599,0.9313815,0.6404857,0.49311885,0.8931056,0.6914769,0.5190563,0.86754435,0.5463649,0.6241411,0.88026726,0.5189713,0.618983,0.8816733,0.52272755,0.7284994,0.9000634,0.5306462,0.8127043,0.8581325,0.56989616,0.6292728,0.8258787,0.56200194,0.7286962,0.8767614,0.5541943,0.81783676,0.9189033,0.5422825,0.40955883,0.85881406,0.5502141,0.41471037,0.912118,0.52677965,0.43025643,0.38802266,0.5697553,0.43039313,0.8467154,0.5501458,0.849119,0.76651824,0.5619981,0.8491003,0.7221998,0.55418366,0.82302475,0.7445607,0.522824,0.83881223,0.7310146,0.5187378,0.8335138,0.7439229,0.53849167,0.81783515,0.6830743,,,,,,,,,,
2023:03:04:14:15:59,up_90_1t_,6.759896278,74.89,85.66,179.58,77.91,0.546274,0.43022066,0.9275339,0.550144,0.48246348,0.9915609,0.5148882,0.4776021,0.98736215,0.45624343,0.48288244,0.95488167,0.4088934,0.48280105,0.8865296,0.5855838,0.48255667,0.93263775,0.64051884,0.48814085,0.89523435,0.6915507,0.5142131,0.8669132,0.5463647,0.62417585,0.8817968,0.5189749,0.624009,0.8817512,0.5227259,0.7285543,0.90631545,0.5305876,0.8175833,0.86039186,0.5698885,0.6293157,0.8271908,0.5619556,0.7287445,0.88249123,0.55418384,0.8178603,0.9184954,0.54229593,0.40950322,0.8660084,0.55022573,0.4146445,0.9141339,0.52674866,0.4302489,0.45691285,0.56599593,0.43035948,0.8453785,0.55016625,0.84913534,0.76914585,0.56202567,0.8491148,0.7261075,0.5541649,0.8230457,0.74076205,0.5228182,0.84387296,0.7244752,0.5187258,0.8335803,0.73514116,0.53844136,0.8179125,0.683486,,,,,,,,,,
2023:03:04:14:15:59,up_90_1t_,6.819736242,74.91,85.77,179.57,77.95,0.5463021,0.43016276,0.92463803,0.5501413,0.48246333,0.990945,0.5148849,0.47760406,0.98658645,0.4562576,0.48291367,0.94904196,0.40503016,0.48278174,0.88384616,0.58557874,0.48256192,0.93267614,0.6404988,0.4881318,0.8986849,0.6915351,0.5141837,0.86704,0.5463587,0.6241487,0.8819565,0.51896876,0.6189717,0.88412815,0.5227112,0.72850835,0.90353286,0.53055996,0.8127592,0.86334276,0.5698796,0.6292944,0.8253286,0.5619471,0.7287103,0.88123804,0.5541637,0.81786305,0.9211246,0.5423256,0.4094417,0.8727522,0.55025023,0.41458517,0.9135785,0.5267572,0.4302179,0.49123204,0.56975377,0.43033558,0.8423996,0.55015016,0.84916127,0.7794802,0.56200325,0.84913826,0.73296624,0.5541409,0.8230571,0.74093276,0.52280915,0.8438611,0.73056453,0.5187124,0.8335768,0.74151105,0.53840935,0.817893,0.68493336,,,,,,,,,,
2023:03:04:14:15:59,up_90_1t_,6.881571054,74.92,85.78,175.89,78.37,0.54633546,0.4251714,0.92461956,0.550138,0.48246977,0.9917272,0.51488525,0.47761932,0.9866247,0.45625585,0.48288834,0.9509615,0.4049835,0.48279035,0.88289934,0.58557236,0.48257098,0.9337101,0.6404948,0.48813942,0.89843774,0.6915247,0.51417637,0.8689127,0.54635507,0.6241741,0.8823791,0.5189705,0.62400013,0.8824765,0.5227146,0.72854006,0.9049083,0.5305725,0.8175895,0.8605759,0.56986606,0.62931997,0.82586515,0.55819833,0.7287455,0.88227034,0.5541734,0.81788063,0.9188568,0.5423551,0.40938666,0.8803391,0.5502783,0.40952992,0.9144983,0.52675706,0.4301996,0.5559458,0.5697568,0.43031067,0.8383284,0.550164,0.84916407,0.77188075,0.5620185,0.8491447,0.7278596,0.55414927,0.82308257,0.73626405,0.5228376,0.84387636,0.7244772,0.5187331,0.83359826,0.73620343,0.5384195,0.8179241,0.6798057,,,,,,,,,,
2023:03:04:14:15:59,up_90_1t_,6.93941617,74.85,85.74,179.59,85.71,0.54637384,0.42512575,0.92822254,0.55013597,0.4777314,0.9912473,0.5148903,0.47760603,0.986297,0.45990863,0.48292473,0.9465766,0.40888515,0.4827741,0.8837316,0.58555824,0.48255473,0.93541646,0.6404849,0.488146,0.8960935,0.6914988,0.51417845,0.8666675,0.54638225,0.6241112,0.8825583,0.5189895,0.6189389,0.8817261,0.52270466,0.72364,0.9015987,0.52672637,0.8175995,0.8721852,0.5699104,0.62925965,0.82570004,0.56194526,0.72867864,0.8804003,0.5541535,0.81784636,0.92335725,0.5423885,0.409362,0.88650274,0.5503094,0.40947962,0.9174948,0.5267669,0.43019742,0.62531406,0.56975734,0.4302875,0.8331082,0.5501669,0.8491651,0.78640246,0.5620333,0.8491101,0.7363648,0.5541157,0.8230496,0.738756,0.52279836,0.8438816,0.7359813,0.51868683,0.83863825,0.7452858,0.53458565,0.8179393,0.6857518,,,,,,,,,,
2023:03:04:14:15:59,up_90_1t_,6.997262001,74.84,85.61,175.88,85.67,0.54636276,0.42501414,0.9252541,0.55013597,0.4777222,0.99060917,0.51488405,0.4775786,0.983802,0.45992133,0.48293006,0.9431551,0.41277096,0.48277813,0.89138114,0.5855613,0.48256162,0.935816,0.64049363,0.4881715,0.894618,0.6915303,0.5142079,0.8685776,0.5463752,0.62408555,0.88272476,0.5189835,0.61890763,0.8847072,0.5226845,0.7235978,0.9000224,0.5267211,0.81275886,0.8720231,0.5698997,0.62924194,0.8252818,0.5581953,0.7286824,0.88236755,0.5541549,0.8178735,0.9248594,0.5423735,0.40435788,0.89340234,0.55030555,0.40940475,0.9240585,0.526744,0.4301712,0.6063067,0.5697652,0.43028417,0.8353774,0.55014455,0.8491855,0.7913725,0.56199634,0.8491484,0.7420037,0.55412424,0.823092,0.74034506,0.5227626,0.8438723,0.74084496,0.51505756,0.8335856,0.7496544,0.53458214,0.8178973,0.6861451,,,,,,,,,,
2023:03:04:14:15:59,up_90_1t_,7.057101488,74.87,85.6,175.91,85.62,0.5463313,0.4250328,0.9239003,0.5501411,0.47771758,0.9912744,0.51489437,0.4775653,0.9832,0.45994526,0.48290443,0.9399453,0.41283023,0.48277718,0.8954252,0.5855634,0.4825624,0.93542814,0.6405083,0.48817068,0.89644545,0.6915686,0.51416564,0.86920774,0.5463747,0.6241216,0.8825766,0.5189947,0.61896574,0.87895447,0.5227133,0.723645,0.89986765,0.5267133,0.81758773,0.873356,0.56988585,0.62926066,0.8266254,0.55819744,0.7287216,0.8827819,0.5541352,0.8179048,0.9240433,0.5423434,0.40436792,0.8884769,0.55028355,0.40943027,0.9240415,0.52671796,0.43019983,0.5569168,0.5697698,0.43031326,0.8374901,0.55014884,0.84921277,0.7926571,0.5619947,0.8491866,0.74524486,0.5540951,0.82312906,0.73914367,0.5227621,0.84387076,0.7386532,0.51506484,0.83358824,0.7454177,0.5345646,0.8179338,0.68803144,,,,,,,,,,
2023:03:04:14:16:00,up_90_1t_,7.118936062,74.86,85.59,179.54,85.61,0.54632634,0.42505524,0.9243109,0.5501313,0.47772697,0.991882,0.514898,0.47756648,0.9827645,0.45995697,0.48290327,0.94142765,0.41289634,0.482802,0.9010009,0.58554775,0.48258114,0.9352708,0.6404941,0.4881719,0.8948134,0.69153535,0.5141851,0.87023604,0.546378,0.6241517,0.8825488,0.51900905,0.6240103,0.87598014,0.5227208,0.7285123,0.90212965,0.5266732,0.81764424,0.8738025,0.5698752,0.6292783,0.8285432,0.5619449,0.7287473,0.88284063,0.554121,0.8179333,0.9227247,0.5423346,0.4043873,0.8852736,0.55027807,0.40944585,0.92280996,0.5267103,0.43022045,0.5574534,0.56976056,0.43032137,0.8339273,0.55016017,0.8492154,0.7907395,0.5620017,0.84920096,0.746807,0.55043083,0.82315207,0.7384103,0.5227463,0.8438885,0.72714967,0.5150621,0.83864367,0.7327359,0.5345139,0.81799555,0.6852859,,,,,,,,,,
2023:03:04:14:16:00,up_90_1t_,7.17678237,74.84,85.58,179.33,85.61,0.5463311,0.42503262,0.92377603,0.550139,0.47771513,0.99065113,0.5149031,0.47756073,0.9829989,0.45995587,0.48291105,0.94058424,0.41289213,0.48281723,0.8978503,0.58554876,0.48256525,0.93595666,0.6404987,0.49309903,0.8942018,0.69152987,0.51422304,0.87183446,0.5463818,0.6240839,0.88213086,0.5190098,0.6189386,0.8774248,0.5227325,0.7236379,0.89664185,0.52669775,0.8176291,0.8719241,0.5698926,0.6241873,0.82654095,0.5619466,0.7287078,0.87884223,0.5541161,0.817895,0.92204624,0.5423364,0.40437073,0.8872846,0.55028105,0.40942693,0.9237049,0.5267097,0.43020627,0.5721561,0.5697556,0.4303079,0.8320768,0.5501773,0.849204,0.7868714,0.5620359,0.84917355,0.7413274,0.550425,0.8231115,0.73614645,0.52278805,0.8438837,0.722315,0.5186841,0.8386619,0.73073554,0.53453267,0.8179765,0.6863085,,,,,,,,,,
2023:03:04:14:16:00,up_90_1t_,7.234626532,72.49,85.58,175.93,85.63,0.54634213,0.42502868,0.92416924,0.5501513,0.4777259,0.9903693,0.5149116,0.4775804,0.98422647,0.45996103,0.48292515,0.93969464,0.412916,0.48282367,0.8983104,0.58556587,0.48257157,0.935142,0.6405038,0.49311566,0.89456975,0.6915251,0.5190429,0.87347615,0.54636735,0.6241307,0.88334495,0.51900536,0.6189816,0.8755642,0.5227086,0.7235978,0.8916557,0.5266977,0.81276137,0.87322724,0.56985664,0.62925726,0.8277159,0.558196,0.72872454,0.87488747,0.5541199,0.81788707,0.9236617,0.5423431,0.40437165,0.88767713,0.55029255,0.4094168,0.92296666,0.52670723,0.43021736,0.5876814,0.56977075,0.43030593,0.8332286,0.5501497,0.8491667,0.7880874,0.56199944,0.84914017,0.7413543,0.55043846,0.8231066,0.73899776,0.5227627,0.8388031,0.7339599,0.51506627,0.83354884,0.7427362,0.5345385,0.81790704,0.69224155,,,,,,,,,,
2023:03:04:14:16:00,up_90_1t_,7.296461344,72.49,85.59,179.48,85.6,0.5463517,0.4250637,0.9248573,0.5501642,0.47772223,0.9879557,0.51491594,0.47756186,0.98574686,0.45997298,0.48289338,0.9384175,0.41292244,0.48277342,0.8992415,0.58558834,0.48257518,0.93371457,0.6405178,0.49312404,0.8968817,0.69156414,0.51905715,0.87947774,0.54636925,0.6240843,0.88304406,0.51900315,0.61890906,0.8808853,0.5226932,0.7234685,0.8795857,0.5267231,0.81265944,0.87161946,0.5698658,0.6292276,0.8255137,0.5620159,0.7286596,0.8680908,0.55416375,0.8178285,0.9268563,0.54235536,0.40439603,0.8861809,0.55030096,0.40944317,0.92069346,0.5267179,0.43020624,0.60413146,0.5697708,0.43031222,0.832891,0.55017567,0.84915775,0.79840076,0.5620702,0.8491047,0.7442664,0.5541148,0.82305247,0.7476824,0.5227961,0.83879197,0.7475331,0.51507133,0.8335168,0.76180893,0.53457403,0.8178152,0.69479537,,,,,,,,,,
2023:03:04:14:16:00,up_90_1t_,7.359815598,77.03,85.77,174.79,77.97,0.546348,0.43018094,0.931283,0.55010843,0.4824759,0.98829055,0.51484185,0.4775744,0.9732957,0.45618296,0.48274925,0.9589248,0.40498596,0.4827948,0.8815984,0.58555555,0.4825879,0.9288582,0.64044976,0.48806137,0.90624803,0.6875936,0.5089204,0.8442231,0.5463866,0.62416846,0.8805112,0.5190205,0.6240223,0.8692543,0.52270496,0.7236026,0.88772744,0.52667195,0.81763434,0.8780864,0.5698976,0.62929755,0.8285526,0.56592673,0.7287953,0.86908907,0.5542055,0.81791353,0.91840255,0.54234457,0.4094667,0.87422675,0.55029243,0.41459402,0.91003996,0.5267158,0.43027264,0.5612427,0.569778,0.43038145,0.8335389,0.5502668,0.8492362,0.801857,0.56598973,0.84919465,0.7590511,0.5541283,0.8231304,0.7419862,0.5228082,0.84397805,0.7578092,0.51867443,0.8387269,0.7637461,0.5345369,0.8179911,0.6969108,,,,,,,,,,
2023:03:04:14:16:00,up_90_1t_,7.418808937,80.22,88.43,174.68,85.71,0.5464089,0.42518842,0.9292301,0.5501141,0.47769272,0.98691636,0.51484835,0.47753692,0.9697621,0.45997024,0.4826646,0.9354294,0.4166733,0.47771263,0.8788253,0.5855464,0.4825095,0.9333781,0.6405312,0.48786607,0.92278194,0.6915016,0.50356793,0.83023965,0.54637146,0.62408966,0.879365,0.5189999,0.6189543,0.87282664,0.5226915,0.7235449,0.8868212,0.52668375,0.81272846,0.87135017,0.56989354,0.62417734,0.8233136,0.5659419,0.7287028,0.86992157,0.55423003,0.81784254,0.9186118,0.54241496,0.40941352,0.8838627,0.55035144,0.4095233,0.9083625,0.52676743,0.4302386,0.6334158,0.5698077,0.4303145,0.8268,0.55027056,0.84919226,0.8072643,0.5697671,0.84913355,0.7609344,0.554159,0.823045,0.74942553,0.522812,0.8439219,0.75570774,0.5186718,0.83865994,0.7650278,0.534552,0.8178871,0.6989076,,,,,,,,,,
2023:03:04:14:16:00,up_90_1t_,7.47665596,83.55,88.43,176.69,85.71,0.54642445,0.42516786,0.9292536,0.5501365,0.4776475,0.9837339,0.51483756,0.47749978,0.9639394,0.46000668,0.48257655,0.92555344,0.41680765,0.47759518,0.8581045,0.5855766,0.477724,0.93079853,0.64056516,0.4829258,0.93437487,0.69547385,0.49309638,0.8505139,0.54640543,0.6189737,0.88098335,0.5190284,0.61883825,0.8761108,0.5226976,0.72343963,0.8780906,0.5266601,0.81265754,0.8738631,0.57363147,0.6240656,0.8275624,0.5659701,0.7286193,0.8651184,0.554237,0.81776464,0.9202566,0.54243004,0.40939865,0.8873292,0.5503678,0.4094911,0.9100278,0.526788,0.43021706,0.64494157,0.5698235,0.43026805,0.82519686,0.55027026,0.84914076,0.8052678,0.5697747,0.8490619,0.7546617,0.5541623,0.8229575,0.75047314,0.52281564,0.84387076,0.7532004,0.51506,0.83356583,0.7675801,0.53452486,0.8178179,0.7026609,,,,,,,,,,
2023:03:04:14:16:00,up_90_1t_,7.536494255,88.85,88.53,176.73,85.66,0.5464515,0.42520747,0.93275326,0.55016416,0.47757605,0.9756416,0.51483876,0.47740188,0.9539628,0.45621932,0.47745118,0.9095497,0.41673687,0.47732005,0.85578215,0.58561444,0.4776809,0.92483944,0.6406215,0.482706,0.94414985,0.69925016,0.482976,0.87856287,0.5464072,0.6189428,0.8837712,0.51901853,0.6187886,0.8800114,0.5190435,0.72336787,0.87605923,0.5267157,0.81250054,0.8614652,0.5736481,0.6240583,0.8292904,0.5659662,0.7285952,0.862069,0.55426276,0.817763,0.9095727,0.5460749,0.409459,0.891196,0.5503948,0.40951282,0.909239,0.53058296,0.43022543,0.6573647,0.5698587,0.43024632,0.82963735,0.5502601,0.849133,0.7976332,0.5697705,0.8490646,0.74824715,0.554197,0.82297343,0.74955404,0.522825,0.8387536,0.75775075,0.51506376,0.83342624,0.77989024,0.53458446,0.81766176,0.7019024,,,,,,,,,,
2023:03:04:14:16:00,up_90_1t_,7.600323439,89.02,95.03,176.54,85.23,0.5463837,0.43018416,0.9311428,0.55014664,0.477545,0.97473717,0.5148194,0.47740212,0.9565557,0.46007115,0.4776719,0.8922547,0.42454195,0.46701646,0.7585881,0.5856183,0.47762108,0.9175261,0.6405489,0.4825264,0.9438456,0.6993701,0.48260888,0.911959,0.54637164,0.61887395,0.8855016,0.5189696,0.61875737,0.88529694,0.5190334,0.7233598,0.8817607,0.5267344,0.8125465,0.8628596,0.57362735,0.61895204,0.83105654,0.5659724,0.7285579,0.85857606,0.55431104,0.8176763,0.8987613,0.5424006,0.40949485,0.88150525,0.55032456,0.4145711,0.9093839,0.5267901,0.43027997,0.56002027,0.5698291,0.43027985,0.8333372,0.5503016,0.84907764,0.7873723,0.56985223,0.84406114,0.74294484,0.55424184,0.8179854,0.7494805,0.52285224,0.8388214,0.7636798,0.5186799,0.8334966,0.7841672,0.53835773,0.8177128,0.7073234,,,,,,,,,,
2023:03:04:14:16:00,up_90_1t_,7.658168554,91.5,100.44,176.57,85.13,0.5463642,0.43024835,0.93898404,0.55017674,0.47749138,0.9655492,0.5148213,0.47733352,0.9504546,0.4562455,0.4722642,0.87252593,0.4167233,0.4565142,0.77375674,0.5857056,0.47755745,0.90548563,0.6406272,0.4776262,0.9235213,0.6993488,0.47763634,0.8821565,0.54636925,0.6188057,0.8890012,0.5189558,0.6137352,0.8922954,0.51902425,0.7183976,0.8792263,0.52677095,0.8125715,0.8601518,0.5736374,0.61890835,0.8347496,0.5659334,0.72854227,0.8550727,0.55427814,0.8177102,0.9044571,0.5423818,0.40957072,0.87579626,0.55030024,0.41462967,0.91355115,0.5267973,0.43033206,0.50779384,0.56983554,0.43030643,0.8425822,0.5502856,0.8491173,0.78853035,0.5698233,0.8490322,0.74252594,0.55421174,0.81803614,0.7409381,0.5228766,0.84387034,0.75790465,0.518694,0.833545,0.7800434,0.5383798,0.81774014,0.7020238,,,,,,,,,,
2023:03:04:14:16:00,up_90_1t_,7.716014385,91.59,106.09,174.68,85.08,0.5463134,0.43027452,0.9365722,0.5501684,0.47749037,0.96837425,0.51484466,0.47733527,0.9539522,0.45994818,0.4720569,0.8416557,0.41666433,0.44612053,0.8099488,0.58566153,0.47756994,0.9055085,0.64048773,0.47751433,0.91377854,0.6955082,0.47748303,0.86360496,0.5463529,0.6188165,0.8883926,0.51895237,0.61374885,0.8925624,0.5190162,0.72335356,0.8810674,0.52673316,0.8125692,0.8641215,0.56992495,0.618921,0.8328145,0.56587493,0.7285636,0.85321987,0.5542418,0.8177231,0.9089645,0.5423193,0.41460234,0.8667619,0.55025893,0.41467112,0.91430545,0.5267578,0.4303774,0.43519354,0.56983954,0.4303233,0.8446088,0.5502521,0.8491064,0.789101,0.5697738,0.84902465,0.73806334,0.554175,0.8180529,0.74003273,0.52285874,0.8388328,0.7569487,0.51867586,0.8335299,0.77821916,0.53459793,0.8177311,0.701089,,,,,,,,,,
2023:03:04:14:16:00,up_90_1t_,7.777848959,91.54,106.06,179.05,85.06,0.5463153,0.43024305,0.93583524,0.5501752,0.47748625,0.9661684,0.5148369,0.47732052,0.9514355,0.45994723,0.47213855,0.8500349,0.41667807,0.44617513,0.8011344,0.58569175,0.47756192,0.9028548,0.64057076,0.47751006,0.9109062,0.6993528,0.4775569,0.88206196,0.54637045,0.61881584,0.88908774,0.5189694,0.61373854,0.8928057,0.51902163,0.71839374,0.8776363,0.5267199,0.8125314,0.8658176,0.5736306,0.6189297,0.83239216,0.5620918,0.72856045,0.84866405,0.5541899,0.81775904,0.91425765,0.54233336,0.40956628,0.87022626,0.5502633,0.4146396,0.9165455,0.52677965,0.43033788,0.4372249,0.56982964,0.43030646,0.8428642,0.55018705,0.84910965,0.78623337,0.56591135,0.84904844,0.7320037,0.55413467,0.8229845,0.73971653,0.522819,0.8387553,0.76040524,0.5150531,0.83345383,0.7808049,0.5345746,0.8176968,0.6989005,,,,,,,,,,
2023:03:04:14:16:00,up_90_1t_,7.839683771,91.52,102.77,179.04,85.03,0.54630303,0.43022746,0.9348589,0.5501792,0.47748697,0.96586865,0.514824,0.4773136,0.95033586,0.45988724,0.47217655,0.8575195,0.41286042,0.45131713,0.7686368,0.5857117,0.4775628,0.9028066,0.6406336,0.47762334,0.9216049,0.6994422,0.47759616,0.9017538,0.5463933,0.6187869,0.89089906,0.51898277,0.6137108,0.8934838,0.5190423,0.71837354,0.8765242,0.5267091,0.81258464,0.8702573,0.5736682,0.618905,0.8374576,0.56208676,0.7285536,0.8510959,0.55417985,0.8177441,0.9164631,0.54232913,0.40954667,0.87217677,0.55025303,0.4146269,0.9193972,0.5267839,0.43033394,0.4322166,0.5698128,0.4303082,0.8438027,0.5502009,0.84909934,0.78584677,0.56592804,0.84903044,0.73058933,0.55411506,0.82296515,0.73786485,0.52283394,0.8387692,0.75631857,0.5150723,0.8334801,0.7759403,0.5345547,0.81775165,0.6998418,,,,,,,,,,
2023:03:04:14:16:00,up_90_1t_,7.897528648,89.12,100.95,179,85.09,0.5463296,0.43018356,0.9370973,0.5501863,0.47749317,0.96603703,0.5148259,0.47734222,0.9508921,0.4599596,0.47227985,0.8601438,0.420561,0.4564804,0.7680624,0.58570844,0.4775418,0.9070935,0.64065665,0.47762805,0.9317258,0.70311177,0.48249227,0.9269993,0.5464074,0.61877424,0.8916149,0.51899135,0.61370564,0.8939174,0.5190463,0.7234316,0.8840089,0.5267063,0.8127552,0.8737869,0.5736873,0.61888987,0.8391043,0.56205124,0.72858167,0.85501254,0.554163,0.8177859,0.9159956,0.54235226,0.40949246,0.8800716,0.55027544,0.41458327,0.9209664,0.5267964,0.43030894,0.4674611,0.56980896,0.43030366,0.8429142,0.5501786,0.8491061,0.7806301,0.56208247,0.8490509,0.72926444,0.5541073,0.8229995,0.7358812,0.5227896,0.84387916,0.75063455,0.51505697,0.83359057,0.7588637,0.5345681,0.8179218,0.6927276,,,,,,,,,,
