now_time,trils,duration,left_shoulder,right_shoulder,left_knee,right_neck,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2023:03:02:10:49:20,up_120_2t_,49.9211843,112.74,128.25,179.96,85.56,0.57377744,0.35169983,0.9373561,0.5774944,0.39899263,0.9490223,0.53068775,0.39903313,0.88122463,0.47566783,0.36245865,0.8470635,0.4245367,0.31534582,0.8732993,0.6092629,0.39393374,0.95861334,0.6758142,0.36744854,0.8710353,0.73454386,0.34144384,0.83505845,0.5774778,0.5611743,0.91269064,0.54642797,0.5611374,0.9409001,0.5461493,0.68686974,0.93300307,0.5424491,0.8122786,0.9077697,0.60116595,0.56116587,0.8492136,0.6052136,0.68683016,0.8970587,0.6090106,0.8021025,0.8813247,0.5619855,0.34652674,0.8762863,0.577719,0.34643623,0.913997,0.5502251,0.35685736,0.88088614,0.58548295,0.35198522,0.8112798,0.62082136,0.8282856,0.8588127,0.63650954,0.8179241,0.89991325,0.601162,0.8126567,0.85518706,0.5306007,0.8387577,0.8124975,0.51871073,0.82317597,0.8862192,0.5463919,0.8175898,0.89361286,,,,,,,,,,
2023:03:02:10:49:20,up_120_2t_,49.97860694,114.58,128.27,179.96,85.54,0.57377285,0.35167575,0.9359164,0.57749283,0.3990152,0.9480972,0.5306707,0.3990428,0.8816987,0.47564664,0.36244106,0.84747994,0.4244962,0.31527057,0.8795698,0.6092709,0.39871252,0.9580863,0.6758341,0.36744183,0.8673171,0.73457277,0.34140578,0.83098376,0.57747364,0.5611736,0.9133117,0.54642206,0.5611384,0.94237673,0.54615015,0.68682534,0.931234,0.54246163,0.81225944,0.9090208,0.60116017,0.5611645,0.8498978,0.60521185,0.68676794,0.891577,0.60901177,0.8020444,0.87866807,0.5619789,0.3464942,0.87377167,0.5777231,0.34641096,0.91284496,0.55022615,0.35684162,0.8719744,0.5855002,0.35197997,0.81920063,0.6171037,0.8282394,0.8649512,0.6365008,0.817909,0.9007493,0.60116726,0.81262606,0.85154814,0.53060925,0.8387237,0.8088443,0.5187197,0.8231454,0.8871861,0.54640216,0.8175765,0.89879584,,,,,,,,,,
2023:03:02:10:49:20,up_120_2t_,50.03844738,114.57,128.27,179.94,85.51,0.5737546,0.35171568,0.9377333,0.57749534,0.39902547,0.94707924,0.530683,0.39904973,0.88097453,0.47567853,0.362447,0.8478632,0.42450935,0.31528306,0.87776655,0.6092717,0.3987272,0.9569502,0.67579746,0.36746502,0.8691901,0.73454237,0.34145096,0.8329136,0.57748365,0.5611675,0.91419744,0.54643905,0.56113046,0.9407898,0.5461587,0.6868103,0.93362,0.5424602,0.8074331,0.90800226,0.6011579,0.56116414,0.8495756,0.6052009,0.68679863,0.89173496,0.60902137,0.8020746,0.8809779,0.5619532,0.34653747,0.8793176,0.5777144,0.34645098,0.91812515,0.5502156,0.3568555,0.86922383,0.58549404,0.35199142,0.82929075,0.6171144,0.82823306,0.85853446,0.6365014,0.8179087,0.89652,0.601182,0.81264955,0.8514087,0.5306424,0.83873725,0.8144723,0.51872736,0.82316625,0.8917607,0.5463945,0.8127962,0.8975375,,,,,,,,,,
2023:03:02:10:49:20,up_120_2t_,50.10028148,113.27,127.29,179.95,85.5,0.5737692,0.35175323,0.9424686,0.5775047,0.39904666,0.9463748,0.5344552,0.3990579,0.87994915,0.47571397,0.3624687,0.84927225,0.4245153,0.31532562,0.8786646,0.6128608,0.3987556,0.95616424,0.67580426,0.36750236,0.86957824,0.73455626,0.34644246,0.83835405,0.57748073,0.5611902,0.9135177,0.5464372,0.5611347,0.9401462,0.5461544,0.686867,0.93754196,0.5424438,0.8122989,0.9100363,0.60115504,0.5612007,0.8500545,0.6052086,0.6868507,0.8962702,0.6090168,0.80206764,0.8810693,0.5619741,0.34657127,0.8824184,0.5777295,0.34648156,0.92326266,0.55022925,0.35685736,0.8705649,0.5855115,0.3519913,0.83755445,0.61711407,0.8282498,0.8627044,0.63650167,0.81792,0.90042466,0.60118294,0.812633,0.8532181,0.53060496,0.8387593,0.814157,0.5187158,0.8231923,0.8888234,0.546378,0.8176047,0.89446354,,,,,,,,,,
2023:03:02:10:49:20,up_120_2t_,50.16012192,114.55,125.97,178.33,85.49,0.5737754,0.3517602,0.9443371,0.5775187,0.39902526,0.9486726,0.5344816,0.3990385,0.8831346,0.47949198,0.36745062,0.84883845,0.42463052,0.31546676,0.871338,0.6128801,0.39873627,0.95659983,0.67584854,0.36748028,0.8718564,0.7346226,0.3464069,0.840925,0.57386225,0.56116515,0.9084661,0.5464297,0.5611087,0.9368202,0.5461627,0.6868185,0.93569815,0.54244685,0.8074306,0.90669775,0.5973658,0.56116927,0.8491845,0.60520667,0.68681455,0.8952373,0.6090299,0.80208886,0.8845429,0.56198734,0.34658244,0.8834863,0.5777331,0.34648424,0.9246893,0.550239,0.35685673,0.8685099,0.58552307,0.35198653,0.84192884,0.6208536,0.82824737,0.8603686,0.6365248,0.8179044,0.9050899,0.60119444,0.812655,0.8591572,0.5306481,0.8387234,0.816596,0.5187374,0.823177,0.8934903,0.546369,0.8127845,0.8950615,,,,,,,,,,
2023:03:02:10:49:20,up_120_2t_,50.21796751,113.25,127.24,179.96,85.51,0.573775,0.35175216,0.9440477,0.5775198,0.3990162,0.94949174,0.53449386,0.39904293,0.8822103,0.47946483,0.36747026,0.84703165,0.42454857,0.31543913,0.8808652,0.61287,0.3987124,0.9555799,0.6758021,0.36750284,0.875754,0.73456794,0.3464665,0.85080796,0.5774805,0.5611619,0.91281426,0.54643947,0.5611182,0.9404244,0.5461685,0.68675596,0.9285394,0.54246277,0.8074198,0.9092532,0.6011524,0.5611652,0.8499454,0.60521847,0.686797,0.89316285,0.6090326,0.8020943,0.88269514,0.56198317,0.3465707,0.8831786,0.5777317,0.34647125,0.9232247,0.5502379,0.35684958,0.8648026,0.5855303,0.351971,0.8410497,0.620831,0.82827616,0.85736865,0.63652104,0.8179254,0.8993459,0.60119754,0.81266606,0.85474867,0.5306533,0.8387121,0.8152156,0.51873964,0.8231637,0.8967275,0.54638416,0.8127776,0.8971783,,,,,,,,,,
2023:03:02:10:49:20,up_120_2t_,50.27780724,111.32,125.61,179.96,85.51,0.57378227,0.35173827,0.94368184,0.57752395,0.39899933,0.95041704,0.5344949,0.39902985,0.8819314,0.47949642,0.36749426,0.8493003,0.42462942,0.32031757,0.8778553,0.61287403,0.3939548,0.9541364,0.67579025,0.36754385,0.8757576,0.734545,0.34649885,0.8521289,0.5774878,0.56119466,0.9168246,0.54643124,0.5611505,0.9411652,0.5461633,0.6868687,0.9333646,0.5424454,0.81227595,0.90931344,0.6011899,0.5611965,0.8557098,0.60523504,0.6868789,0.89790237,0.6090289,0.8020364,0.88008124,0.5619961,0.3465513,0.8812154,0.5777399,0.34645748,0.92161924,0.55025345,0.35682976,0.8620703,0.58554214,0.35195938,0.84050226,0.6171227,0.8282631,0.8598715,0.6365198,0.81793284,0.9019343,0.60119015,0.8125962,0.8505646,0.5305437,0.83874315,0.8091344,0.51868165,0.8231423,0.89017487,0.54638857,0.81758654,0.8981262,,,,,,,,,,
2023:03:02:10:49:20,up_120_2t_,50.3416357,111.32,127.22,179.94,85.46,0.5737498,0.3517561,0.9415461,0.5775336,0.39897302,0.9522076,0.5344981,0.399003,0.8835435,0.4794597,0.3674407,0.8475599,0.4245542,0.31544897,0.8805914,0.6128931,0.39393175,0.95279926,0.67581254,0.36751926,0.8773513,0.73458177,0.34649187,0.85319906,0.5774834,0.56115603,0.91231793,0.54643947,0.5611091,0.93794584,0.5461633,0.6868282,0.93233573,0.5424541,0.81226104,0.9087887,0.6011698,0.56116176,0.8516219,0.6052135,0.6868173,0.89396966,0.609043,0.80203015,0.8816958,0.561964,0.34657168,0.88282645,0.5777248,0.34646207,0.92402476,0.55025417,0.35682824,0.82795584,0.5855534,0.3519376,0.8564981,0.62085295,0.8282326,0.8630955,0.6365302,0.8178901,0.9054429,0.6012031,0.8125955,0.8527754,0.53057665,0.8387174,0.8058997,0.51870376,0.82313466,0.8878958,0.54638904,0.81279165,0.89699423,,,,,,,,,,
2023:03:02:10:49:20,up_120_2t_,50.39905882,111.32,127.22,179.97,85.42,0.57372975,0.3517688,0.9405494,0.57753223,0.39898753,0.95117825,0.53448725,0.3990038,0.8833302,0.47944582,0.36251715,0.84773517,0.4245573,0.31544164,0.8731156,0.61290044,0.39394826,0.9537831,0.6758105,0.36750966,0.87789,0.734566,0.3465082,0.85832644,0.57748795,0.5611803,0.9161717,0.5464344,0.5611342,0.9394649,0.54616934,0.68680215,0.9295157,0.5424683,0.8074173,0.90636784,0.60118186,0.5611868,0.85489374,0.60524416,0.6868353,0.89771026,0.6090343,0.8020913,0.88388026,0.56194466,0.3465841,0.88360554,0.5777199,0.34647572,0.9260133,0.55025,0.35684463,0.8100106,0.58556247,0.35195428,0.8651149,0.62088877,0.8282676,0.8542454,0.63653666,0.8179123,0.90054727,0.6011833,0.8126319,0.8577212,0.5306297,0.83869004,0.8036759,0.51873404,0.8231246,0.8860973,0.54640037,0.81277007,0.89301085,,,,,,,,,,
2023:03:02:10:49:20,up_120_2t_,50.45690346,111.31,127.24,179.96,85.4,0.5737039,0.351763,0.93734634,0.5775305,0.39898396,0.95133924,0.5344922,0.39900917,0.8826277,0.47571144,0.3624539,0.850287,0.42451268,0.31534988,0.88195485,0.61289245,0.39393497,0.9544456,0.67582536,0.36748967,0.87354404,0.73453224,0.34653994,0.8478987,0.57747763,0.5611812,0.91501236,0.5464337,0.5611375,0.93889785,0.5461775,0.6869101,0.9432632,0.5424652,0.8123035,0.9139559,0.60115623,0.5611873,0.85292804,0.60521644,0.6868816,0.9017508,0.60902256,0.80210596,0.88258725,0.5581722,0.3465736,0.88446,0.5777028,0.34646606,0.92457664,0.5502419,0.35684565,0.79347044,0.5855572,0.35194567,0.8703651,0.62086105,0.8282901,0.8531512,0.63653105,0.8179308,0.8992147,0.6011779,0.8126353,0.85521334,0.5306205,0.8387517,0.8053948,0.5187379,0.82318604,0.883041,0.5463914,0.8175975,0.8939056,,,,,,,,,,
2023:03:02:10:49:20,up_120_2t_,50.51873851,113.24,126.38,179.98,85.41,0.5737175,0.35176632,0.93882185,0.57753056,0.39900285,0.9516286,0.53448844,0.3990229,0.8814311,0.47568148,0.36243019,0.8517465,0.42085603,0.3152832,0.88576365,0.6128858,0.39871466,0.95556146,0.67580825,0.36750674,0.8750553,0.73449117,0.34652883,0.8538114,0.57749534,0.5611994,0.9181771,0.5464551,0.56114197,0.9382837,0.5461851,0.68684745,0.93927896,0.54246855,0.8073919,0.90647733,0.60117316,0.5612178,0.8561865,0.6052471,0.6868848,0.90228784,0.60903096,0.80208415,0.8822852,0.558184,0.34657598,0.8841623,0.57771105,0.34647092,0.9254402,0.5502388,0.35684562,0.80937576,0.58555984,0.35194972,0.867212,0.62087405,0.828262,0.85341465,0.6365314,0.81791115,0.9012446,0.601184,0.8126295,0.8543228,0.5306859,0.83866566,0.80163085,0.51876545,0.82312244,0.88566077,0.5463904,0.81273985,0.890157,,,,,,,,,,
2023:03:02:10:49:20,up_120_2t_,50.58057451,113.24,126.38,179.96,85.42,0.5737271,0.35177028,0.940596,0.5775269,0.3990064,0.9510649,0.53448606,0.39902073,0.8814839,0.47567782,0.36243165,0.85048616,0.4208657,0.31528586,0.8839744,0.6128811,0.39872274,0.955864,0.6758001,0.36751902,0.8758661,0.7344897,0.3465238,0.85580873,0.5774974,0.5612052,0.9177175,0.5464584,0.56114393,0.9376392,0.54617727,0.68683356,0.935776,0.54246306,0.8074245,0.9072993,0.60117835,0.561229,0.85589266,0.6052336,0.6868766,0.8987193,0.60902303,0.802088,0.8813931,0.5581916,0.34658056,0.88452095,0.57771564,0.34647587,0.9261825,0.5502395,0.35684595,0.8190559,0.58555675,0.35195386,0.8654679,0.6208444,0.8282762,0.85507596,0.63651776,0.81792194,0.8996301,0.60117465,0.8126385,0.85352206,0.53065705,0.8386796,0.8041446,0.5187468,0.82312924,0.8877097,0.54639107,0.81277096,0.89077365,,,,,,,,,,
2023:03:02:10:49:20,up_120_2t_,50.64041257,113.24,127.26,179.97,85.4,0.5737149,0.3517586,0.9392582,0.5775302,0.3990015,0.95196044,0.5344924,0.39901793,0.8805001,0.47571278,0.3624232,0.85376763,0.42450425,0.31531563,0.8836062,0.6128827,0.39871764,0.95620835,0.6758042,0.3675117,0.8763548,0.73448724,0.34654027,0.85695696,0.57748973,0.56119746,0.9162173,0.5464519,0.5611527,0.93789244,0.54617596,0.68692356,0.9390439,0.5424521,0.8122799,0.90892416,0.601169,0.5612085,0.854161,0.6052318,0.68685204,0.89679396,0.6090225,0.8020632,0.88027537,0.5581807,0.34656528,0.8844025,0.57771087,0.34646457,0.9254891,0.5502354,0.35684085,0.80737865,0.5855626,0.35195082,0.86830187,0.6208324,0.82825667,0.8555589,0.63652706,0.81790787,0.9002385,0.60117745,0.8126189,0.84980524,0.5306089,0.83872056,0.8049786,0.5187175,0.82315016,0.8860113,0.54638726,0.81757474,0.8896061,,,,,,,,,,
2023:03:02:10:49:20,up_120_2t_,50.69981718,111.29,127.24,179.96,85.31,0.5736417,0.3517708,0.932056,0.57752955,0.3989872,0.9511071,0.53450406,0.39900196,0.8824359,0.47570565,0.36244577,0.85010624,0.42452756,0.31537107,0.8777451,0.61287284,0.39394063,0.95756835,0.67582506,0.36750013,0.8777015,0.73457885,0.3465453,0.86624765,0.57749975,0.5612103,0.9173212,0.5464557,0.56116354,0.9396538,0.54616666,0.6869763,0.9420055,0.5424585,0.8123133,0.91181445,0.60119694,0.56122637,0.85725486,0.6052384,0.6868853,0.8979492,0.60901415,0.80207014,0.8797631,0.5581093,0.34657848,0.88925767,0.57766914,0.34646353,0.9238653,0.55021524,0.35684958,0.7505486,0.5855574,0.35193527,0.88737196,0.6171213,0.8282616,0.85598993,0.63651675,0.81792283,0.89912015,0.6011673,0.8126144,0.85008675,0.53058064,0.8387547,0.80112267,0.51871675,0.82317406,0.87891215,0.5463988,0.8176071,0.8898662,,,,,,,,,,
2023:03:02:10:49:20,up_120_2t_,50.75965714,111.27,127.22,179.96,85.3,0.57362086,0.3517607,0.92954105,0.5775444,0.39896742,0.95299536,0.53452003,0.39900365,0.8827576,0.47944257,0.36251155,0.8482529,0.42454177,0.31540412,0.8845018,0.6128925,0.39390877,0.95806986,0.6758367,0.36751288,0.87686706,0.7345858,0.34657454,0.8681464,0.5774862,0.5611981,0.91459054,0.5464388,0.56115884,0.9394579,0.54617274,0.686988,0.9456184,0.5424544,0.81230265,0.91256607,0.601184,0.5612055,0.85526645,0.60523385,0.68687105,0.89849156,0.609025,0.80204296,0.8795495,0.55810004,0.3465594,0.8885902,0.57766205,0.34644902,0.9233769,0.5502227,0.35683,0.7116557,0.58556664,0.35192153,0.89585996,0.6208177,0.8282678,0.8588853,0.63652647,0.81791484,0.90209824,0.6011826,0.81259483,0.8479912,0.53058344,0.8387245,0.8037066,0.5187259,0.8231577,0.8839386,0.54638684,0.8175897,0.89402515,,,,,,,,,,
2023:03:02:10:49:20,up_120_2t_,50.82149148,111.28,127.21,179.98,80.86,0.5699089,0.35173947,0.9262277,0.57754797,0.39894098,0.9554215,0.5345287,0.39898172,0.8852696,0.4794707,0.3625197,0.8499018,0.42460495,0.31545594,0.88284475,0.6128918,0.3938857,0.95786023,0.6758233,0.36752033,0.8776463,0.73453,0.3465664,0.86658967,0.5774878,0.5611864,0.91414845,0.5464406,0.56114954,0.94083834,0.546166,0.6869689,0.9406923,0.5424527,0.8122937,0.90994644,0.6011853,0.5611913,0.8542416,0.6052516,0.6868736,0.90057623,0.6090188,0.8020293,0.87804586,0.558085,0.34654117,0.8868043,0.57764935,0.34642905,0.9201246,0.55022186,0.35681537,0.68313926,0.58556825,0.35190582,0.8988796,0.62082577,0.82827175,0.86091006,0.63652855,0.8179101,0.9042479,0.6011647,0.81258315,0.8480457,0.53057283,0.8387237,0.8005585,0.5187223,0.8231528,0.88019675,0.54638755,0.81758595,0.8912219,,,,,,,,,,
2023:03:02:10:49:21,up_120_2t_,50.87933636,111.9,127.2,179.99,80.82,0.5698802,0.35172838,0.92440987,0.5775381,0.39894477,0.95575124,0.53452367,0.39896595,0.88806653,0.47944653,0.36251014,0.8473866,0.4245989,0.3154496,0.87707144,0.612871,0.39390606,0.9600908,0.6757724,0.36748722,0.877719,0.73079777,0.34656417,0.8549126,0.5774654,0.5612286,0.9138131,0.5464231,0.561189,0.9390881,0.54616195,0.68695146,0.933514,0.5460576,0.80738115,0.90685093,0.6011473,0.56123245,0.85334796,0.6052463,0.6868671,0.89796853,0.6090224,0.8020554,0.8792838,0.5580654,0.34652328,0.8870861,0.57763624,0.3464182,0.9192571,0.55021834,0.3568035,0.65844023,0.58556104,0.35190827,0.9052471,0.6208467,0.8283284,0.85333544,0.6365409,0.8179509,0.9008405,0.60117435,0.81260866,0.8562621,0.5306005,0.83864355,0.8025446,0.51873815,0.82307786,0.8913318,0.54641163,0.81273293,0.8962162,,,,,,,,,,
2023:03:02:10:49:21,up_120_2t_,50.93917656,113.17,125.93,178.31,80.78,0.5698564,0.3517468,0.92382026,0.57754123,0.39894602,0.9554836,0.53453285,0.39896375,0.88928163,0.4794491,0.3624906,0.8488585,0.42456743,0.3154212,0.8777691,0.6128664,0.39390624,0.9594469,0.6758176,0.3675068,0.86979073,0.7307397,0.3465905,0.83927345,0.5738639,0.56121284,0.9122269,0.5464255,0.5611707,0.93905926,0.5461643,0.68699455,0.93981975,0.54246825,0.8074319,0.9071262,0.597392,0.5612154,0.8528398,0.6052357,0.6869017,0.9008553,0.60902584,0.80207586,0.8813777,0.5580512,0.34654546,0.88870066,0.5776234,0.34643742,0.91929483,0.55021226,0.35681477,0.6406604,0.58556294,0.3519221,0.9101616,0.62085474,0.82832885,0.85303754,0.6365408,0.817951,0.9015427,0.6011831,0.8126053,0.85668325,0.53056264,0.8386871,0.7989781,0.5187234,0.8231077,0.8840433,0.5464064,0.812767,0.8929456,,,,,,,,,,
2023:03:02:10:49:21,up_120_2t_,51.000561,111.92,127.23,179.97,80.84,0.56988275,0.35173672,0.92409205,0.57752573,0.39897966,0.9523724,0.5345146,0.39900175,0.8843443,0.4757413,0.36245912,0.8495314,0.42454436,0.31537354,0.8847633,0.6128491,0.39392617,0.9592256,0.67582494,0.3674827,0.86900437,0.7306848,0.3465519,0.83326846,0.577471,0.5612411,0.9138905,0.54642355,0.56119674,0.93817616,0.54615134,0.6869502,0.93808734,0.5424637,0.8073651,0.90514636,0.6011579,0.5612468,0.8535761,0.60523957,0.6869466,0.9027098,0.6090298,0.8020814,0.88199914,0.5580671,0.34654135,0.88826966,0.5776317,0.34644195,0.92041427,0.5501984,0.35682905,0.69086593,0.5855476,0.35194424,0.90848124,0.62081784,0.8283156,0.8570471,0.6365222,0.8179421,0.90054846,0.60119045,0.8126074,0.8551005,0.5305743,0.8386376,0.8007417,0.5187131,0.82305896,0.89159083,0.5464058,0.8127111,0.8964858,,,,,,,,,,
2023:03:02:10:49:21,up_120_2t_,51.06239557,112.64,125.96,178.33,85.31,0.57361454,0.35173684,0.9249978,0.5775204,0.39900106,0.95038426,0.53450423,0.39902407,0.88181436,0.47573555,0.3624744,0.84688437,0.42459086,0.31542167,0.8806679,0.609278,0.3939485,0.9596589,0.6758323,0.36747393,0.86910945,0.7307692,0.34646872,0.83396053,0.57385796,0.56119233,0.9085802,0.5464293,0.56114984,0.9342097,0.54614764,0.68698305,0.93938893,0.5424668,0.807372,0.9062358,0.5973593,0.5611898,0.84948194,0.60520345,0.6868876,0.8994036,0.60902643,0.80204177,0.8793496,0.5580906,0.34653777,0.8864421,0.5776503,0.3464432,0.9209062,0.5501992,0.35683888,0.7388408,0.5855449,0.3519529,0.89868474,0.6171083,0.8282903,0.85813826,0.63652205,0.8179414,0.8990001,0.6011885,0.81258464,0.8536595,0.5305632,0.8386691,0.8044523,0.51871514,0.8230836,0.8925689,0.5464106,0.81272167,0.8997168,,,,,,,,,,
2023:03:02:10:49:21,up_120_2t_,51.12024069,112.66,125.95,178.32,80.94,0.5699252,0.35169697,0.92330253,0.5775086,0.39899993,0.94939494,0.5344843,0.39903536,0.88044715,0.47573423,0.36249465,0.84468555,0.42458752,0.3154688,0.88013726,0.60926425,0.3939438,0.9604904,0.6758065,0.36745757,0.87004983,0.7308135,0.3463933,0.8350079,0.57383627,0.5611872,0.90627575,0.54641724,0.56114316,0.9332404,0.5461495,0.686929,0.93791425,0.54246753,0.80739987,0.9064745,0.5973283,0.5611872,0.8495637,0.6051973,0.6868127,0.8919332,0.6090275,0.8020735,0.88150156,0.55808586,0.3464976,0.8839756,0.57764375,0.34641773,0.91750383,0.55019754,0.35682362,0.7517889,0.5855238,0.3519588,0.8930459,0.6171251,0.82829136,0.857208,0.6365249,0.81794244,0.8992738,0.6011928,0.812636,0.85764575,0.5306018,0.8386744,0.80209965,0.5187345,0.8231045,0.8870035,0.5464068,0.8127513,0.89607084,,,,,,,,,,
2023:03:02:10:49:21,up_120_2t_,51.17808557,114.66,124.32,178.33,80.95,0.5699214,0.35167402,0.92191947,0.57750094,0.39899623,0.9488503,0.53447753,0.39903614,0.87935364,0.47948048,0.36743686,0.8467634,0.4246335,0.3203417,0.88195544,0.6092555,0.3939433,0.9619386,0.67581433,0.362501,0.87042516,0.73083776,0.34142685,0.83254486,0.57383746,0.56119615,0.90915155,0.5464171,0.561155,0.934021,0.54614097,0.68692166,0.93498355,0.5460513,0.8074104,0.9088257,0.59731936,0.5611913,0.8512165,0.6051833,0.68679965,0.8943554,0.6090315,0.80210763,0.88261664,0.55807865,0.34647453,0.88144016,0.57764053,0.34639612,0.9141467,0.55019224,0.35682338,0.7492323,0.58552,0.35195905,0.88935304,0.6208264,0.82832277,0.8553546,0.63654417,0.8179494,0.9003409,0.60119915,0.8126626,0.8593993,0.5305779,0.838685,0.8062494,0.5187232,0.823105,0.89033157,0.54641765,0.81276697,0.8986815,,,,,,,,,,
2023:03:02:10:49:21,up_120_2t_,51.24150801,114.66,124.32,178.32,85.36,0.57362336,0.35169965,0.9247483,0.57749707,0.39899963,0.94855726,0.5344845,0.3990346,0.8801136,0.4795304,0.36750865,0.8471302,0.4247211,0.32043013,0.87169164,0.6092482,0.39394692,0.96137553,0.6757981,0.36250302,0.86992204,0.7308014,0.34140107,0.83063567,0.5738648,0.56118006,0.91021395,0.546431,0.56113577,0.93573177,0.5461449,0.6868742,0.93141854,0.5460557,0.8074271,0.9101494,0.59736603,0.5611802,0.85114455,0.60520905,0.6867835,0.8942971,0.60902804,0.80208576,0.8814212,0.55808824,0.34649843,0.88388467,0.5776453,0.34641927,0.91757864,0.5501844,0.35683268,0.7718126,0.5855167,0.3519693,0.89077955,0.6208277,0.828313,0.8527711,0.636546,0.8179393,0.89877564,0.60119015,0.8126406,0.8576299,0.53055537,0.8387001,0.8024764,0.518715,0.8231119,0.88636565,0.54642665,0.81278706,0.89786863,,,,,,,,,,
2023:03:02:10:49:21,up_120_2t_,51.30533743,113.38,125.6,178.34,80.94,0.5698812,0.351673,0.920544,0.5774984,0.3989674,0.94865775,0.5344824,0.39903143,0.88048154,0.4795002,0.36751774,0.8446524,0.42466164,0.32038334,0.88014585,0.6092393,0.39390558,0.9615475,0.6758323,0.36249167,0.8684021,0.7307984,0.3413765,0.81959087,0.5774679,0.5611892,0.91035867,0.5464305,0.56115454,0.93623674,0.5461407,0.6869047,0.9290948,0.5424515,0.8122636,0.91041577,0.59739244,0.5611911,0.8494509,0.60522443,0.68687725,0.8996804,0.60905206,0.8021032,0.8855195,0.5580423,0.34648108,0.8855584,0.5776112,0.34640196,0.9134827,0.5501601,0.3568297,0.7501046,0.5854921,0.35196984,0.9038065,0.6208173,0.8282918,0.85703415,0.6365472,0.81793606,0.901482,0.6012189,0.8126471,0.85778034,0.5267764,0.8387286,0.81230605,0.51867825,0.82312137,0.8941735,0.5464039,0.81757396,0.8989451,,,,,,,,,,
2023:03:02:10:49:21,up_120_2t_,51.36517763,113.41,125.6,178.32,80.91,0.5698492,0.35164264,0.916678,0.5774991,0.39896962,0.94850534,0.5344764,0.39904025,0.880097,0.47946936,0.3675212,0.84160995,0.42464235,0.32038447,0.8791931,0.609244,0.39390454,0.96218896,0.6758481,0.36246625,0.8753049,0.7308478,0.3412862,0.81988394,0.5774692,0.56121546,0.91182375,0.54642963,0.5611859,0.93731695,0.54614663,0.686893,0.93186283,0.5424503,0.8122647,0.909063,0.5973949,0.5612131,0.850051,0.6052368,0.68689746,0.90098476,0.6090419,0.80214775,0.88734436,0.55801547,0.34644333,0.88309675,0.577595,0.3463715,0.9084352,0.5501476,0.35680717,0.72917295,0.58548605,0.3519545,0.9030315,0.62087303,0.8283398,0.8473774,0.6365563,0.8179651,0.89630675,0.60119975,0.81267446,0.86446726,0.52677184,0.83872294,0.80942833,0.5186815,0.82311314,0.89122164,0.5464014,0.8175765,0.897296,,,,,,,,,,
2023:03:02:10:49:21,up_120_2t_,51.422575,113.39,126.55,178.32,80.96,0.569864,0.3515863,0.91327393,0.5774916,0.3989533,0.9481263,0.530689,0.39904192,0.87826216,0.4794543,0.3675419,0.83977807,0.42464837,0.32040298,0.87682813,0.6092303,0.39389145,0.96312296,0.67582643,0.36247116,0.8762467,0.730835,0.34131226,0.82664156,0.5774743,0.5612125,0.91236734,0.5464439,0.5611898,0.93633014,0.546153,0.68690383,0.9334533,0.5424657,0.8074003,0.90888417,0.59739274,0.56120056,0.84984577,0.60524005,0.6869011,0.9035107,0.60903746,0.802139,0.88608927,0.5580174,0.3463812,0.87865424,0.57759345,0.34139186,0.90558565,0.550147,0.35208482,0.74488425,0.5854759,0.35193825,0.89458156,0.62086844,0.82832026,0.8504416,0.63655305,0.817945,0.89908093,0.60119087,0.812667,0.8606015,0.53055614,0.8386927,0.8120259,0.5186991,0.8230958,0.89790547,0.54640895,0.8127692,0.9017608,,,,,,,,,,
2023:03:02:10:49:21,up_120_2t_,51.48440981,114.67,125.28,178.31,80.93,0.56984556,0.35165253,0.91750777,0.5774839,0.39896914,0.9449262,0.53068256,0.39905104,0.8775521,0.47573504,0.36748788,0.8414984,0.42454234,0.32033932,0.87998664,0.6092247,0.3938996,0.9621775,0.67580706,0.3624592,0.87583274,0.7308252,0.3413009,0.82193434,0.5738592,0.56123185,0.91303986,0.546426,0.56121033,0.9381971,0.54615825,0.686956,0.93783784,0.54605365,0.80743134,0.9114262,0.5973687,0.5612171,0.8514122,0.60523623,0.68688923,0.9038812,0.6090434,0.80215764,0.88775337,0.55432695,0.34645355,0.8849313,0.57759136,0.34638467,0.9088044,0.5501339,0.35681793,0.73248005,0.58547544,0.35197055,0.89879453,0.62086123,0.8283274,0.84859,0.63654536,0.8179596,0.895737,0.60120434,0.8126794,0.8618697,0.53056407,0.8387051,0.8053365,0.51870865,0.82311124,0.89151406,0.5464106,0.81278306,0.8984971,,,,,,,,,,
