now_time,trils,duration,left_shoulder,right_shoulder,left_knee,right_neck,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2023:03:04:19:57:49,up_120_1t_,6.992955446,119.44,114.37,180,58.86,0.5228589,0.39915308,0.9133846,0.54244345,0.44070694,0.9386807,0.49538946,0.43583897,0.90410423,0.45219553,0.40432978,0.890188,0.4128174,0.39341462,0.87977964,0.57782733,0.44077995,0.959316,0.6248541,0.41985407,0.78385997,0.6718222,0.39368257,0.932144,0.53445035,0.6028909,0.8656522,0.51470697,0.5979031,0.8864882,0.5148003,0.6975265,0.85815364,0.51864284,0.81238854,0.9362047,0.5504162,0.60296726,0.9126117,0.55036515,0.707875,0.8424498,0.55030596,0.81276065,0.92787445,0.51903546,0.39389548,0.9277991,0.53848433,0.39871404,0.92922235,0,0,0,0.55423063,0.39911914,0.91386396,0.5306427,0.83355325,0.6934142,0.54644305,0.8388351,0.7408796,0.5503971,0.8180744,0.81288755,0.5070163,0.83355516,0.8116483,0.49145928,0.82316506,0.83051497,0.5227022,0.8175714,0.72570276,,,,,,,,,,
2023:03:04:19:57:49,up_120_1t_,7.05678463,119.45,116.91,179.99,64.59,0.5228623,0.39917985,0.91064584,0.54244614,0.44072327,0.93893063,0.49539438,0.440584,0.9031675,0.45220014,0.40433878,0.8915225,0.41280058,0.39341304,0.8791114,0.57782406,0.44079554,0.9579318,0.6286581,0.41984692,0.7821701,0.67182535,0.39365965,0.9274185,0.5344619,0.60288507,0.86582184,0.5147189,0.5978972,0.88712287,0.51480615,0.6975166,0.8596555,0.5186484,0.8123921,0.93667746,0.5504222,0.60296524,0.91216475,0.5503676,0.7078639,0.8419631,0.55030334,0.8127761,0.92780364,0.5190339,0.39391765,0.92940587,0.53848386,0.39873132,0.9294076,0,0,0,0.55423063,0.39911923,0.91430956,0.53061295,0.833567,0.6899782,0.5464199,0.8438489,0.7386945,0.55039686,0.8180955,0.8123853,0.5069999,0.83356214,0.80775356,0.49145356,0.8231663,0.827668,0.5227097,0.8175756,0.7231819,,,,,,,,,,
2023:03:04:19:57:49,up_120_1t_,7.114630222,119.47,115.84,180,64.59,0.5228529,0.39917287,0.91200143,0.5424392,0.44075137,0.9371482,0.49914488,0.44060716,0.9044442,0.4522068,0.40435743,0.8894028,0.41282716,0.39343986,0.88384426,0.5778103,0.4408322,0.9572054,0.628669,0.41986954,0.7831124,0.6718087,0.39364505,0.922477,0.5344627,0.6028911,0.8666253,0.5147215,0.5979023,0.88853616,0.514804,0.6975011,0.86053616,0.51864755,0.8123829,0.9363298,0.5504221,0.60297257,0.9129533,0.550366,0.70785075,0.8417331,0.55030894,0.8127505,0.9275557,0.5190301,0.39391252,0.92830753,0.53847784,0.39872915,0.9295841,0,0,0,0.5542281,0.39912552,0.9165923,0.5306162,0.83353037,0.6916331,0.546423,0.8388108,0.73891777,0.55040115,0.81806856,0.8162648,0.5069938,0.83353907,0.80903035,0.4914515,0.8231484,0.83082,0.5227143,0.8127893,0.7251686,,,,,,,,,,
2023:03:04:19:57:49,up_120_1t_,7.172475815,119.47,115.81,179.99,64.57,0.52284807,0.39919293,0.9100453,0.5424558,0.44074896,0.93972486,0.4991739,0.4406188,0.9023545,0.45223716,0.40438363,0.8874325,0.41283062,0.3934842,0.8866921,0.57781184,0.44081214,0.95851296,0.6248836,0.41987002,0.7824296,0.6717966,0.39365104,0.92124194,0.53447294,0.6028674,0.8652015,0.51473105,0.59787834,0.88808763,0.5148148,0.69749206,0.8608838,0.518669,0.81239045,0.93781364,0.5504299,0.6029479,0.9103714,0.5503796,0.7078246,0.8414403,0.5503115,0.8127455,0.92850894,0.51902145,0.3939323,0.9280498,0.53846323,0.39873874,0.9284449,0,0,0,0.5542189,0.39910632,0.9204349,0.5306618,0.8335463,0.69418836,0.54645634,0.8388114,0.74204046,0.55039716,0.8180604,0.81394446,0.50703436,0.833563,0.81036365,0.49147546,0.8231682,0.82641625,0.5227341,0.8175783,0.72564805,,,,,,,,,,
2023:03:04:19:57:49,up_120_1t_,7.23431015,119.45,116.87,179.99,64.62,0.52285063,0.3991503,0.91438115,0.5424393,0.44073406,0.9370362,0.49539283,0.44060206,0.9032688,0.4522144,0.40438005,0.89015657,0.4128098,0.39353952,0.88921285,0.57779914,0.44081047,0.9593009,0.6248194,0.41992694,0.7854231,0.6717506,0.39367297,0.92201185,0.5344876,0.6028715,0.86568594,0.51473475,0.5978854,0.8887998,0.5148169,0.69748443,0.86125326,0.5186627,0.81238633,0.9371532,0.550444,0.6029504,0.9077388,0.5503829,0.70780057,0.8406124,0.5503063,0.81273615,0.92952514,0.51901734,0.39390352,0.9291922,0.5384645,0.39870113,0.9287135,0,0,0,0.554209,0.39907828,0.9223533,0.53064454,0.8335345,0.6960338,0.54644656,0.8388053,0.7436396,0.5503934,0.81805694,0.814948,0.5070281,0.83355665,0.8120445,0.4914694,0.82316834,0.82889545,0.5227244,0.8175756,0.7251994,,,,,,,,,,
2023:03:04:19:57:49,up_120_1t_,7.298139095,120.32,115.77,179.98,64.59,0.5228239,0.39915723,0.9164712,0.54243696,0.44072142,0.93693024,0.49538854,0.44059774,0.9034307,0.45220202,0.40438917,0.8839122,0.40899017,0.39352906,0.88203907,0.5777916,0.4407973,0.9596196,0.6209552,0.4250417,0.7899975,0.668055,0.3937897,0.92800105,0.5344852,0.60286236,0.8648154,0.51473546,0.5978776,0.88858,0.51481557,0.6974883,0.8615691,0.51509327,0.81239206,0.9368557,0.55043966,0.602935,0.9080863,0.55038655,0.7077919,0.8415972,0.5503049,0.81274164,0.92940795,0.5189973,0.3939047,0.93104684,0.5384383,0.3987068,0.92835224,0,0,0,0.55418193,0.39908653,0.92516965,0.5306488,0.83354306,0.693357,0.5464502,0.83882594,0.74005544,0.55038655,0.8180657,0.8141209,0.5070221,0.8335599,0.8146944,0.49145493,0.8231778,0.833442,0.51906747,0.8175762,0.72943014,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,7.355984449,119.37,115.75,179.97,64.59,0.5228179,0.3991603,0.91604716,0.5424359,0.4407354,0.9374002,0.49538988,0.44061518,0.9034331,0.45216167,0.40438887,0.88112915,0.40894675,0.39355117,0.87746704,0.5778026,0.44080305,0.95919853,0.624798,0.42503902,0.7880894,0.67176116,0.3938482,0.93611896,0.53447104,0.60288966,0.8665439,0.5147242,0.59791136,0.89006543,0.51482034,0.697512,0.8595385,0.5186588,0.8123887,0.93713015,0.55042964,0.60296,0.90981513,0.5503966,0.7078663,0.8385417,0.55031437,0.8127598,0.92780817,0.51899695,0.39390248,0.93029356,0.5384322,0.3987093,0.9282146,0,0,0,0.55417746,0.39909536,0.925132,0.5306731,0.83356905,0.69261646,0.5464632,0.843841,0.74036324,0.55039644,0.81807834,0.8088206,0.50705063,0.8335551,0.81612206,0.49147806,0.8231694,0.8309861,0.5227166,0.81757915,0.7271189,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,7.413830042,119.34,114.73,179.98,64.58,0.5228217,0.3991586,0.9157178,0.5424472,0.44073278,0.93807364,0.49914986,0.44062173,0.90111464,0.45218477,0.40935487,0.87621695,0.40895227,0.3935889,0.88135,0.577821,0.44078577,0.9595878,0.62874436,0.41993153,0.7833641,0.6718482,0.39384314,0.9313135,0.53448254,0.6028847,0.86691546,0.5147262,0.5979067,0.89001447,0.51482016,0.6975106,0.85884297,0.51866865,0.8123777,0.93705446,0.5504409,0.60295856,0.9084293,0.55040383,0.7078756,0.83923835,0.55032164,0.8127591,0.9275663,0.51900053,0.3938977,0.9289448,0.538435,0.39870498,0.9274439,0,0,0,0.55418825,0.39908198,0.9266066,0.5344986,0.8335758,0.69368684,0.550103,0.83883405,0.7389125,0.5503966,0.81807,0.80835694,0.50707704,0.8335519,0.8209217,0.49148726,0.82316524,0.83376133,0.5227256,0.81756854,0.729811,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,7.477659225,119.33,115.74,179.99,64.6,0.5228279,0.39916572,0.9137648,0.5424463,0.44073305,0.9378323,0.49539867,0.44062436,0.9004508,0.45216352,0.40440258,0.8768683,0.4089472,0.3935815,0.87874544,0.5778324,0.44077727,0.9597334,0.6326727,0.4147352,0.7879388,0.6719898,0.3937995,0.932839,0.53447783,0.6028293,0.86274266,0.5147239,0.5978427,0.88627535,0.5148155,0.69744205,0.8622726,0.5150993,0.8123799,0.9383227,0.5504414,0.60290563,0.90596235,0.55038583,0.70274454,0.8435552,0.5503057,0.8127375,0.9307271,0.5190029,0.3938995,0.9289343,0.53844035,0.39871034,0.92685276,0,0,0,0.5542033,0.39908394,0.9255563,0.5344782,0.8335403,0.69654864,0.55009407,0.8388058,0.74142456,0.5503811,0.8180594,0.81384504,0.5070767,0.83354115,0.81995237,0.4914803,0.8231686,0.8333012,0.52268153,0.81756663,0.73269075,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,7.541094303,119.41,115.66,179.99,64.63,0.5228514,0.39915192,0.91302407,0.5424398,0.44073606,0.93631345,0.49538764,0.4406181,0.90214413,0.4521521,0.40439248,0.8756408,0.4089266,0.39356282,0.8775333,0.57783353,0.44077668,0.95992184,0.63268185,0.4147235,0.78954947,0.67200446,0.39378873,0.93191695,0.5344834,0.5980019,0.8618272,0.51472175,0.5978303,0.8850759,0.5148092,0.69744,0.8625685,0.5150776,0.8123837,0.93877184,0.55044967,0.6028921,0.90380484,0.5503922,0.7027212,0.8448122,0.55030537,0.81273735,0.9318913,0.5190152,0.3938926,0.9302523,0.5384628,0.39869744,0.9282307,0,0,0,0.5542049,0.39907166,0.9273617,0.53448105,0.8335491,0.69722646,0.5500977,0.83882374,0.74180526,0.55037546,0.8180607,0.81498694,0.5070639,0.8335513,0.8207347,0.49146214,0.8231763,0.83665335,0.5190426,0.8175731,0.73612136,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,7.598501682,119.33,115.74,179.99,64.67,0.52289695,0.39919263,0.9050723,0.5424331,0.44072896,0.9362761,0.4953672,0.44061258,0.9044036,0.45215684,0.40440187,0.8727693,0.40892786,0.39357102,0.87891036,0.5778413,0.44076192,0.960566,0.6364554,0.41465765,0.7963678,0.6720728,0.3937545,0.92129433,0.53445023,0.60284805,0.8624583,0.51469165,0.5978732,0.8823167,0.51480114,0.6974625,0.86085665,0.51510584,0.8123845,0.93750644,0.55043244,0.60291314,0.9066339,0.55039036,0.7027289,0.84358895,0.55031997,0.81273246,0.9293822,0.51903397,0.39393046,0.9330832,0.53849936,0.3987194,0.93058103,0,0,0,0.5542255,0.3990639,0.92516994,0.53448373,0.8335394,0.6962904,0.5500963,0.8388041,0.7395293,0.5503951,0.81805223,0.8144552,0.50706863,0.83354485,0.8208946,0.49148047,0.8231641,0.83412576,0.52269286,0.81757057,0.7321302,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,7.655959129,120.77,114.29,179.99,69.02,0.5266297,0.3992299,0.8970497,0.54241806,0.44072863,0.9354831,0.4953522,0.44060507,0.9065004,0.4521309,0.40440023,0.8737893,0.40894648,0.39356363,0.8791011,0.5778241,0.4407521,0.96209437,0.63263303,0.41979787,0.78735757,0.67197543,0.39381686,0.9301647,0.53066975,0.59795606,0.8612344,0.51468146,0.59779316,0.87736976,0.5147973,0.6974225,0.8638241,0.5150974,0.8123938,0.94239247,0.5504187,0.6028376,0.90687835,0.5503537,0.7026716,0.8532074,0.55030847,0.8127381,0.9284711,0.5190508,0.39869374,0.9330438,0.5385258,0.3987384,0.9326127,0,0,0,0.55423,0.3990418,0.9219284,0.5344588,0.8335608,0.6925415,0.55008036,0.8388222,0.7360418,0.55038226,0.81805867,0.8159767,0.50702894,0.8335667,0.8209985,0.49145836,0.8231788,0.83830893,0.5226844,0.81757706,0.7375193,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,7.717793226,120.77,114.29,179.99,69.02,0.5266297,0.3992299,0.8970497,0.54241806,0.44072863,0.9354831,0.4953522,0.44060507,0.9065004,0.4521309,0.40440023,0.8737893,0.40894648,0.39356363,0.8791011,0.5778241,0.4407521,0.96209437,0.63263303,0.41979787,0.78735757,0.67197543,0.39381686,0.9301647,0.53066975,0.59795606,0.8612344,0.51468146,0.59779316,0.87736976,0.5147973,0.6974225,0.8638241,0.5150974,0.8123938,0.94239247,0.5504187,0.6028376,0.90687835,0.5503537,0.7026716,0.8532074,0.55030847,0.8127381,0.9284711,0.5190508,0.39869374,0.9330438,0.5385258,0.3987384,0.9326127,0,0,0,0.55423,0.3990418,0.9219284,0.5344588,0.8335608,0.6925415,0.55008036,0.8388222,0.7360418,0.55038226,0.81805867,0.8159767,0.50702894,0.8335667,0.8209985,0.49145836,0.8231788,0.83830893,0.5226844,0.81757706,0.7375193,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,7.78162241,120.77,114.3,179.99,69.1,0.5266682,0.3991595,0.90440345,0.5423979,0.4407348,0.9323651,0.49533066,0.44059065,0.9084736,0.45215875,0.4093276,0.87584895,0.40898424,0.3935716,0.8801156,0.5778071,0.44076318,0.9621651,0.6325914,0.41984782,0.7851838,0.6719067,0.39383256,0.9293574,0.5306693,0.59797037,0.86206985,0.5146824,0.5978066,0.87803495,0.5148033,0.69742507,0.86326,0.51510453,0.8123859,0.9411455,0.55041987,0.60285294,0.907476,0.5503529,0.7026801,0.8506256,0.5503067,0.8127327,0.9284198,0.5190673,0.39391804,0.93527937,0.5422569,0.39394608,0.9375677,0,0,0,0.55422556,0.39899936,0.92544824,0.53447545,0.8335539,0.69066024,0.5500896,0.8388067,0.73452914,0.55037886,0.818052,0.8151564,0.50704086,0.8335587,0.8219041,0.49146152,0.82317317,0.8387224,0.52269095,0.8175727,0.7363305,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,7.839468241,120.77,115.4,179.96,69.21,0.5267114,0.39910695,0.9079403,0.54237473,0.44075003,0.92933255,0.49530298,0.44060248,0.9124581,0.45214218,0.40933645,0.87505573,0.41277292,0.39358488,0.88264585,0.5778027,0.44076705,0.9626115,0.6326608,0.4147651,0.78676295,0.67195934,0.39382932,0.930476,0.5306252,0.5979315,0.8627177,0.51104677,0.59776044,0.87300265,0.5147736,0.6973561,0.8677018,0.5150905,0.8123586,0.9381087,0.5504036,0.597987,0.9091871,0.55031437,0.7025728,0.85902333,0.5502916,0.81271005,0.92999464,0.5226982,0.39387563,0.93816715,0.54228735,0.39389423,0.9413903,0.518826,0.398908,0.073091514,0.5542328,0.39896145,0.9257323,0.53067005,0.83353466,0.6934132,0.5464709,0.8387856,0.7356969,0.55037254,0.8180318,0.8224951,0.50704026,0.8335252,0.81873894,0.49146405,0.82314605,0.83554316,0.51906896,0.81277,0.7329803,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,7.896873474,120.78,115.4,179.95,69.24,0.52672285,0.39910376,0.9086443,0.54235846,0.44074625,0.9280506,0.4952823,0.44060108,0.91472274,0.45213917,0.40933666,0.8739367,0.4127795,0.39358786,0.8827378,0.5777896,0.44075686,0.9631497,0.63263136,0.41475415,0.78653395,0.6719477,0.39380077,0.9306661,0.53059506,0.5979596,0.8647051,0.51102734,0.59778917,0.8738219,0.51476,0.6973781,0.8678356,0.51508546,0.8123724,0.94017625,0.550374,0.60284156,0.9139103,0.55028826,0.7025812,0.86204964,0.5502832,0.81271595,0.9289117,0.52269906,0.39387727,0.93980443,0.5422938,0.39388573,0.9423702,0.51879144,0.39886692,0.088218145,0.55422956,0.39894828,0.9245544,0.5306259,0.83351725,0.6910725,0.5464361,0.8387728,0.73404783,0.55036986,0.8180389,0.82388777,0.5069945,0.8335297,0.8150134,0.4914474,0.82314867,0.8364379,0.5190678,0.81278145,0.73235285,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,7.958708048,120.76,115.39,179.95,69.21,0.5267129,0.39913413,0.9065081,0.5423703,0.44074,0.93112266,0.49529427,0.44060645,0.914442,0.4521665,0.40937924,0.872366,0.4127837,0.3936022,0.88435566,0.5777915,0.44073084,0.9650081,0.632685,0.41471586,0.78831345,0.6719979,0.39380303,0.92519265,0.5305996,0.59798104,0.86496013,0.5110314,0.5978118,0.8750686,0.51475924,0.6973961,0.8662659,0.51508474,0.8123748,0.9400301,0.55037516,0.60286057,0.91386926,0.5502772,0.70259416,0.86104846,0.55027336,0.8127216,0.9297347,0.52268887,0.39390633,0.93916076,0.54227203,0.39390606,0.9398234,0.5187787,0.39886376,0.08954744,0.5542111,0.39893517,0.92583865,0.5306049,0.8335229,0.6892843,0.5464232,0.8387787,0.7332357,0.55036455,0.81804824,0.82379496,0.5069893,0.8335316,0.8135921,0.4914461,0.8231523,0.8349372,0.5190669,0.8127863,0.7296593,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,8.022536993,120.75,115.38,179.94,69.19,0.52671266,0.39916313,0.9035396,0.54237866,0.440718,0.9331812,0.49529886,0.44059306,0.9137501,0.45215416,0.40937528,0.8721886,0.41278115,0.39360836,0.882186,0.5777881,0.44070083,0.9667207,0.63261443,0.4147314,0.78212357,0.67192817,0.39381298,0.9302791,0.53062576,0.59795475,0.86372244,0.51104933,0.59778565,0.8752901,0.51476747,0.6973853,0.8677115,0.51508725,0.8123767,0.9398668,0.55039483,0.60283715,0.9106343,0.55028677,0.7025995,0.86010605,0.5502762,0.812718,0.9305843,0.52268595,0.39393008,0.9389627,0.5422682,0.3939312,0.93864214,0.5187643,0.3988401,0.09343412,0.5542063,0.39894712,0.9255285,0.5305864,0.8335195,0.6916832,0.5464084,0.83877707,0.73579085,0.5503738,0.818049,0.82329917,0.50697285,0.83354545,0.80923945,0.49143735,0.82316077,0.8323831,0.5190714,0.81278956,0.7274351,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,8.080382347,120.75,114.3,179.95,69.21,0.5267106,0.39914858,0.90595996,0.5423694,0.4407259,0.93250126,0.49529412,0.44059965,0.9150119,0.45214787,0.4093711,0.8708252,0.40901187,0.39360672,0.8809141,0.57777834,0.44070366,0.9661021,0.632578,0.41475946,0.77830255,0.67190325,0.3938293,0.9295126,0.53060985,0.5979844,0.8660661,0.51104045,0.59781647,0.87667996,0.5147677,0.6974144,0.86653006,0.5150915,0.81238127,0.94095564,0.55038136,0.60286087,0.9145481,0.5502893,0.702634,0.85855097,0.550282,0.8127213,0.9296771,0.52268314,0.3939204,0.9401546,0.5422684,0.39391842,0.93965983,0.5187598,0.3988219,0.098758176,0.5541999,0.39893895,0.9260532,0.53060573,0.8335176,0.69234014,0.5464221,0.838775,0.7356371,0.55037355,0.8180472,0.8229742,0.5069759,0.83354324,0.81353253,0.49143997,0.82316023,0.83675694,0.5226835,0.81756526,0.7300455,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,8.13822794,120.73,114.29,179.94,69.25,0.5267333,0.39915362,0.90491164,0.54235727,0.44071972,0.9305005,0.4952853,0.44059563,0.91658807,0.45213062,0.40940768,0.86860144,0.4089988,0.39361963,0.88128316,0.5777725,0.4406967,0.96677506,0.6325856,0.4147702,0.77647114,0.671899,0.3938433,0.92928016,0.5306118,0.59798884,0.8660371,0.51103944,0.5978198,0.8765769,0.5147694,0.6973913,0.8671262,0.5151048,0.8123647,0.9378215,0.55038273,0.60286564,0.9151821,0.5502851,0.702627,0.8590701,0.5502945,0.8127072,0.9288864,0.5226953,0.39392415,0.942286,0.5422852,0.39392105,0.942802,0.5187457,0.39876187,0.11602916,0.5541899,0.39893684,0.927255,0.5306095,0.83350295,0.6923388,0.54642814,0.8387595,0.7349097,0.55039364,0.81803674,0.82291055,0.50698656,0.83351356,0.81361634,0.49145445,0.8231344,0.8353211,0.52270484,0.8127755,0.7283265,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,8.200062037,120.74,111.8,179.96,63.54,0.52674335,0.3991175,0.90792495,0.5423388,0.44072613,0.9278337,0.49527392,0.43585068,0.9177977,0.45212877,0.40941706,0.8678849,0.4089473,0.39360672,0.87945026,0.57775944,0.44072306,0.96387863,0.6287674,0.4198877,0.7754805,0.67186874,0.39386323,0.92872316,0.530592,0.59795827,0.8640399,0.5110152,0.59778124,0.86971235,0.51476324,0.6973252,0.8689893,0.5150868,0.8123353,0.9356183,0.5503754,0.60283995,0.9130974,0.5502983,0.70254314,0.8601509,0.55029076,0.8126724,0.93097365,0.5227041,0.393895,0.9433558,0.5423021,0.3938964,0.9453975,0.51871896,0.39874172,0.13359126,0.5541835,0.39894828,0.93039244,0.53065175,0.83348686,0.6948755,0.54646313,0.83873296,0.7358333,0.55037874,0.81800365,0.82818556,0.50702167,0.83350694,0.817866,0.49145508,0.82313293,0.83747417,0.5190683,0.8127521,0.7335801,,,,,,,,,,
2023:03:04:19:57:50,up_120_1t_,8.263891459,120.74,114.32,179.98,69.41,0.5267943,0.39901412,0.90941054,0.5423104,0.4407458,0.92325056,0.49524474,0.4405881,0.92136675,0.4520944,0.40939555,0.86681443,0.40892088,0.39357537,0.87698376,0.57774955,0.44074798,0.9618201,0.6287266,0.41990095,0.7761334,0.67184633,0.39387348,0.9255176,0.5306068,0.59795684,0.8645958,0.5110238,0.59778315,0.8702063,0.5147745,0.6973166,0.87061566,0.5150817,0.8123347,0.93681645,0.55038977,0.60283595,0.9122915,0.55031854,0.7025331,0.8595795,0.55028635,0.81267416,0.93324816,0.52273494,0.39380524,0.9398945,0.5423562,0.39380974,0.9468632,0.518707,0.39391828,0.166071,0.55419546,0.3989229,0.9290497,0.5306743,0.8334956,0.69623923,0.55008394,0.8387352,0.7378603,0.5503682,0.8180065,0.83007085,0.5070347,0.8335199,0.82058674,0.49145365,0.8231473,0.83950335,0.51905763,0.81275386,0.73612034,,,,,,,,,,
2023:03:04:19:57:51,up_120_1t_,8.321737289,120.75,114.33,179.97,74.13,0.53057736,0.39896286,0.9107297,0.54230255,0.4407633,0.9218856,0.4952375,0.44059473,0.92304736,0.45209232,0.40937847,0.8683391,0.408907,0.3935557,0.8753487,0.57774335,0.44076842,0.9600031,0.6286719,0.41990197,0.7767929,0.67182535,0.39387915,0.92551094,0.5306044,0.59795594,0.86397094,0.5110172,0.59778017,0.8677399,0.5147668,0.697312,0.86933583,0.5150822,0.8123384,0.93715537,0.55039024,0.6028385,0.91239905,0.5503123,0.69758016,0.86005986,0.5502848,0.81267166,0.93341315,0.5227588,0.39376202,0.9371761,0.54239476,0.39377105,0.94755614,0.5186943,0.393893,0.19640262,0.5541991,0.39891535,0.92804927,0.5344763,0.8335063,0.69840527,0.5501047,0.8387366,0.73950505,0.55036217,0.8180047,0.82843965,0.5070547,0.83353084,0.82236546,0.49145955,0.82315475,0.8391571,0.51905555,0.8127614,0.7371948,,,,,,,,,,
2023:03:04:19:57:51,up_120_1t_,8.381576538,120.74,114.34,179.97,74.15,0.5305785,0.39891708,0.9126048,0.5422869,0.44077018,0.918957,0.495235,0.44058895,0.92223495,0.45210785,0.40937164,0.86778045,0.40889147,0.39354974,0.8748847,0.5777363,0.44079077,0.9569437,0.6248713,0.4199382,0.7772466,0.67181355,0.39388117,0.92519766,0.5306326,0.59794635,0.86289644,0.5110377,0.5977743,0.868809,0.5147698,0.6972876,0.8711114,0.51506996,0.81231225,0.937356,0.5504134,0.59799856,0.90879726,0.5503236,0.6975645,0.86062866,0.5502705,0.81265104,0.9357846,0.52276576,0.39372134,0.93425876,0.5424061,0.3937437,0.9484558,0.51869965,0.39389727,0.19310284,0.554196,0.39892662,0.9300156,0.53454053,0.83350056,0.704248,0.550153,0.8387129,0.74300045,0.5503306,0.81797326,0.8339828,0.50709075,0.8335146,0.827454,0.4914652,0.82314557,0.84254545,0.51903534,0.81273526,0.7477833,,,,,,,,,,
2023:03:04:19:57:51,up_120_1t_,8.443411112,120.74,114.38,180,74.29,0.53064597,0.39887384,0.91658074,0.54225886,0.44081214,0.9129221,0.49523184,0.44061965,0.923782,0.45211148,0.40939277,0.8676597,0.40892333,0.39356783,0.87708753,0.5777075,0.4408416,0.95079106,0.6247727,0.42501634,0.7867368,0.6717888,0.39389908,0.92577755,0.5306651,0.59796375,0.863788,0.514683,0.59781015,0.87857485,0.5147967,0.6973216,0.8739924,0.51509213,0.81227744,0.9395007,0.55041486,0.602838,0.9068603,0.55034125,0.69753385,0.86496365,0.5502604,0.8126318,0.9393556,0.52281195,0.39368406,0.9332843,0.54608905,0.3937166,0.95398915,0.5187503,0.39386678,0.25393796,0.55419135,0.39893523,0.92774063,0.53844273,0.8335287,0.71465486,0.55026066,0.83866584,0.7467456,0.55029887,0.8179415,0.8400106,0.5108652,0.83350354,0.8434565,0.49149114,0.8231568,0.8487732,0.5190517,0.8127034,0.7584561,,,,,,,,,,
2023:03:04:19:57:51,up_120_1t_,8.505245686,120.76,115.45,180,74.35,0.53065753,0.39886826,0.9170165,0.54222983,0.44083506,0.90824616,0.49152175,0.44062793,0.9271472,0.45209017,0.40939084,0.8672741,0.40890932,0.39355025,0.87543356,0.57768846,0.44088078,0.9468114,0.6247647,0.4250149,0.7871348,0.6717995,0.393891,0.9256349,0.5306257,0.5980031,0.86793613,0.5110621,0.59785146,0.8802719,0.51479053,0.6973568,0.8755499,0.5150897,0.81228906,0.9426078,0.5503841,0.60286665,0.9141752,0.5503292,0.6975141,0.8701691,0.550257,0.8126255,0.939553,0.5228165,0.39367518,0.93393296,0.5460986,0.39371088,0.9556335,0.5187546,0.39386612,0.27450868,0.5541868,0.39893252,0.9277124,0.5384628,0.8335236,0.7181347,0.550275,0.8386491,0.7476544,0.55029047,0.8179335,0.8423877,0.5108478,0.8335099,0.84193575,0.49147856,0.8231574,0.8518336,0.51904744,0.81271327,0.7641703,,,,,,,,,,
2023:03:04:19:57:51,up_120_1t_,8.564636946,119.31,116.88,179.99,84.25,0.5344567,0.39886016,0.9176709,0.538506,0.4408529,0.90407515,0.49149442,0.44065464,0.9292849,0.4520427,0.40946615,0.85831046,0.40887886,0.3936034,0.873062,0.5776642,0.44088367,0.94515944,0.620979,0.42506304,0.7924738,0.67179245,0.3939054,0.9232064,0.53062487,0.6028453,0.8710786,0.5110638,0.5978982,0.885521,0.5147928,0.69742733,0.87106216,0.5151021,0.81231844,0.9460472,0.55038214,0.60289305,0.91591716,0.550328,0.69755155,0.86719835,0.5502462,0.8126393,0.9420638,0.52283275,0.39366338,0.9350053,0.5461275,0.39369714,0.95900023,0.5187499,0.3938788,0.37707523,0.55416864,0.39891404,0.9298326,0.53852344,0.8335576,0.7252509,0.550313,0.83864766,0.75130534,0.55026764,0.81792885,0.8408723,0.5108852,0.83353657,0.843985,0.49150002,0.82317483,0.8469324,0.5190515,0.81273764,0.7670655,,,,,,,,,,
