now_time,trils,duration,left_shoulder,right_shoulder,left_knee,right_neck,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2023:03:04:16:51:25,up_90_1t_,4.558130264,86.46,91.36,176.01,71.33,0.5306884,0.37269858,0.8303702,0.5501223,0.430347,0.9255693,0.51100206,0.43031615,0.88515246,0.4561706,0.43575308,0.8395443,0.40501162,0.4250437,0.752035,0.58559734,0.43026447,0.8669591,0.64436996,0.43574977,0.8090886,0.70317626,0.44062412,0.8478947,0.54630756,0.57687974,0.85989803,0.5188956,0.57687294,0.85543907,0.52270645,0.692208,0.90553576,0.51906806,0.8176406,0.9347712,0.5698912,0.57692623,0.7993569,0.5580688,0.6921813,0.88767976,0.55413467,0.81274503,0.9230627,0.52676064,0.35717893,0.8142976,0.546171,0.35725117,0.9224668,0,0,0,0.5697522,0.3623764,0.86569744,0.5619575,0.8491692,0.8325932,0.5777453,0.8439068,0.83985645,0.5502155,0.8230609,0.712153,0.5229129,0.84931475,0.84740585,0.51498085,0.8490977,0.8726741,0.52284217,0.82312554,0.73088515,,,,,,,,,,
2023:03:04:16:51:25,up_90_1t_,4.61796999,88.8,101.33,175.98,75.92,0.534516,0.36764276,0.83442515,0.55014086,0.43031886,0.9237041,0.51096576,0.43026346,0.8691321,0.45599514,0.43018547,0.80479246,0.39715523,0.40434587,0.79959726,0.5856933,0.43022335,0.85662377,0.644507,0.4356273,0.8220602,0.70320356,0.43575716,0.88789237,0.54630655,0.57691044,0.8607205,0.5188832,0.5768857,0.8516649,0.52271307,0.6922167,0.90554357,0.51905197,0.8176621,0.9377302,0.5699089,0.5769402,0.8015761,0.5580448,0.69219685,0.8813216,0.5541297,0.81275463,0.92270696,0.53054523,0.35715562,0.81836355,0.5461871,0.35720602,0.9325292,0,0,0,0.5697978,0.36230454,0.8734105,0.5619761,0.8491527,0.82744086,0.5777466,0.84390396,0.8365861,0.5502,0.82307214,0.71407133,0.5266506,0.849301,0.8438424,0.5149996,0.8491081,0.8719955,0.5228107,0.82314736,0.73403203,,,,,,,,,,
2023:03:04:16:51:25,up_90_1t_,4.679805279,88.89,102.22,175.99,75.9,0.5345298,0.36765996,0.8337459,0.55015105,0.4303056,0.9199884,0.5109761,0.4302387,0.87094057,0.45613143,0.43545923,0.8197007,0.40502757,0.40438426,0.75663114,0.5856834,0.43023214,0.8544219,0.6444728,0.43561205,0.7848736,0.7031908,0.43558493,0.8430249,0.54631686,0.5769156,0.85759395,0.5188893,0.5768983,0.8508995,0.52271074,0.692216,0.9055475,0.5190319,0.81766516,0.94155675,0.56992614,0.57694423,0.7982788,0.5580576,0.69219047,0.8841844,0.5541157,0.8127488,0.92601764,0.5305417,0.35715583,0.8213612,0.54620725,0.35721308,0.9310546,0,0,0,0.56982774,0.36231467,0.8710372,0.56204194,0.8491574,0.82679105,0.5777775,0.84387267,0.83524686,0.5501786,0.82308257,0.71397567,0.52671736,0.84929454,0.84049064,0.51502764,0.8491284,0.8735079,0.5227641,0.8231599,0.73955846,,,,,,,,,,
2023:03:04:16:51:25,up_90_1t_,4.737204552,88.85,101.35,174.45,75.81,0.53452295,0.36767137,0.83344483,0.5501417,0.43027246,0.91437376,0.5108791,0.43014836,0.84004134,0.45226213,0.41988137,0.79619867,0.39719003,0.40414268,0.8381558,0.5856661,0.4302437,0.8584235,0.64430726,0.44082892,0.76641864,0.70312667,0.4357596,0.8118384,0.54634255,0.57189894,0.8671243,0.5189091,0.5718903,0.8555119,0.5227066,0.69218934,0.9096592,0.5190423,0.81766224,0.94232714,0.57366085,0.5719194,0.81100684,0.5580332,0.69217277,0.89035183,0.55412674,0.8127547,0.9237981,0.53054595,0.3571711,0.81756043,0.5462002,0.35721406,0.93140274,0,0,0,0.56981814,0.36231574,0.8687615,0.55815566,0.84917134,0.8368095,0.5777213,0.8439373,0.8429755,0.55020803,0.8230608,0.71175057,0.5229029,0.85414636,0.853624,0.51496696,0.84909964,0.87548274,0.522811,0.8231514,0.7345883,,,,,,,,,,
2023:03:04:16:51:25,up_90_1t_,4.793055534,88.97,101.35,174.14,67.47,0.53457695,0.37282678,0.8275092,0.5501609,0.43026197,0.9155758,0.51089275,0.425199,0.8431409,0.45592147,0.41987997,0.8147991,0.39723125,0.39917535,0.8461148,0.5857076,0.4302555,0.8500726,0.6443045,0.44068515,0.7900675,0.70311373,0.43552747,0.82306004,0.5463426,0.5719158,0.8661992,0.51891065,0.5719077,0.85752463,0.5226999,0.69214684,0.91355014,0.51903707,0.8176366,0.94430405,0.57364535,0.57689834,0.80926967,0.5580313,0.69215107,0.898365,0.55411714,0.81274754,0.9267452,0.53055865,0.35727426,0.8095183,0.54624236,0.35730302,0.92093,0.5227516,0.36242905,0.0627705,0.5699028,0.362338,0.8682344,0.5581537,0.84916216,0.8393511,0.5777288,0.8439035,0.8441154,0.5502069,0.8230551,0.7108285,0.5228962,0.84931344,0.854502,0.51495934,0.8490892,0.8771657,0.52280056,0.8231206,0.7389086,,,,,,,,,,
2023:03:04:16:51:25,up_90_1t_,4.852895021,86.65,103.76,170.94,74.73,0.5345604,0.3728488,0.82937664,0.55015564,0.43024403,0.9139225,0.51092875,0.43019998,0.8495976,0.45612207,0.42500034,0.8231555,0.39731666,0.399105,0.84905535,0.5856929,0.42520434,0.8400415,0.6443984,0.43033597,0.7860827,0.7031203,0.43528476,0.81224585,0.54632086,0.57182646,0.8738492,0.5188879,0.5717794,0.8598505,0.5226846,0.6921094,0.9189873,0.5190066,0.81769276,0.9536674,0.5736299,0.5718681,0.81426144,0.5542854,0.69213,0.89718646,0.5541135,0.8127974,0.9254671,0.53054714,0.3573084,0.802132,0.5462133,0.35732368,0.922325,0,0,0,0.56986153,0.3623053,0.86689746,0.55815846,0.84917235,0.83921236,0.5777098,0.843961,0.8431015,0.550186,0.82311255,0.7145088,0.5228938,0.85415184,0.85979366,0.51495874,0.8491203,0.88078284,0.52277166,0.82318574,0.7433001,,,,,,,,,,
2023:03:04:16:51:25,up_90_1t_,4.914729834,89.02,103.76,170.94,74.68,0.5345465,0.37279537,0.8306124,0.5501659,0.4302302,0.9126812,0.5109373,0.43015546,0.8449861,0.456021,0.4147279,0.83605766,0.39726493,0.39903203,0.87766504,0.5857034,0.4301673,0.8484167,0.64444375,0.43558884,0.8178746,0.7031778,0.43535894,0.8284923,0.5463256,0.57181054,0.87721074,0.5188817,0.57174975,0.865219,0.5190588,0.6921059,0.92073494,0.51902026,0.81767446,0.9518541,0.57365847,0.5718587,0.81972194,0.5542902,0.6921387,0.8974386,0.5541108,0.81279343,0.92621756,0.53054196,0.3572711,0.80413526,0.54619944,0.3572864,0.9248048,0,0,0,0.5698474,0.3622858,0.868995,0.55816257,0.8491819,0.84269065,0.57772213,0.84396183,0.8487067,0.5501862,0.8231024,0.7145075,0.5229053,0.85414666,0.8583214,0.5149625,0.84911025,0.88044417,0.5227893,0.8231625,0.7426923,,,,,,,,,,
2023:03:04:16:51:25,up_90_1t_,4.972575188,89.05,104.84,170.94,74.7,0.53458095,0.37283444,0.8322078,0.55017644,0.43025926,0.9162123,0.51096576,0.43018937,0.85190046,0.45611876,0.41477472,0.8328954,0.40500417,0.3989947,0.87291265,0.5857012,0.4302001,0.852296,0.64445084,0.4357486,0.8199102,0.70320344,0.43534374,0.8384501,0.54632205,0.57182264,0.8771668,0.5188796,0.57176757,0.8700184,0.51905394,0.69211227,0.92030406,0.5190236,0.81767446,0.9513232,0.5736503,0.5718693,0.8189175,0.5542946,0.6921414,0.89932585,0.5541116,0.81277925,0.9281777,0.52677554,0.3572966,0.8234966,0.5462239,0.35730478,0.92819095,0.5227376,0.36748245,0.05827078,0.56986016,0.36227682,0.8719786,0.55817074,0.8491738,0.8421096,0.5777361,0.84393734,0.8489847,0.55019337,0.82309043,0.7126584,0.52662647,0.85414356,0.85657144,0.5149766,0.84912,0.88259953,0.5227862,0.8231676,0.7414632,,,,,,,,,,
2023:03:04:16:51:25,up_90_1t_,5.028426409,91.48,101.87,170.93,69.91,0.53840613,0.37800792,0.83729434,0.5501804,0.4301831,0.91616815,0.5109423,0.42510322,0.85003585,0.456019,0.40936965,0.8679993,0.40115553,0.39888623,0.8758511,0.5894374,0.43014833,0.8519448,0.64439005,0.43564227,0.8162335,0.70315003,0.43030375,0.78850305,0.5463276,0.57183176,0.8814376,0.51886165,0.5717676,0.8762093,0.5190534,0.69212633,0.9225188,0.5190396,0.817705,0.9498283,0.57368445,0.57187515,0.82638216,0.554301,0.6921643,0.89555264,0.55412406,0.8175583,0.9258836,0.5267535,0.36223033,0.84212416,0.5462772,0.36222875,0.9247037,0.5226717,0.36754695,0.06631196,0.5699056,0.36227018,0.8649801,0.55817556,0.849205,0.84290326,0.5777361,0.84398425,0.85164917,0.55019826,0.82310903,0.7111506,0.5266469,0.8541691,0.859771,0.514991,0.8491552,0.88576865,0.5228091,0.82319635,0.73786724,,,,,,,,,,
2023:03:04:16:51:25,up_90_1t_,5.088265896,96.87,101.89,170.94,69.94,0.5384948,0.37794706,0.84573746,0.550196,0.43013766,0.9151349,0.51100856,0.42503032,0.8529823,0.45597392,0.40422377,0.9022917,0.4011336,0.39874095,0.8698208,0.5894241,0.42521295,0.85069436,0.64444035,0.4251518,0.7727481,0.70324177,0.41464055,0.7860184,0.5463253,0.57176054,0.8942665,0.5188841,0.5716811,0.88571525,0.52268404,0.69205266,0.92574316,0.51904047,0.8176916,0.95002824,0.57365435,0.571826,0.83395195,0.55430025,0.69212765,0.9033795,0.55412763,0.8175596,0.9282594,0.5305574,0.36222094,0.85253704,0.5463106,0.35736808,0.9383834,0.519093,0.37274092,0.06367469,0.56989676,0.3622944,0.85980916,0.5581767,0.8492163,0.84898585,0.57772976,0.8440013,0.8562269,0.5501997,0.8231169,0.7166116,0.5229048,0.8541772,0.8681712,0.51496506,0.849143,0.8888815,0.5228245,0.8231814,0.7390515,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,5.150100231,99.43,101.89,170.95,71.05,0.5385287,0.37284967,0.8500949,0.55020195,0.43013763,0.9128475,0.5110321,0.42502725,0.8530645,0.45597067,0.40427965,0.88964254,0.40116808,0.39873916,0.8643985,0.5894171,0.4252073,0.84982425,0.6443829,0.42509153,0.7921896,0.70320994,0.4094988,0.8122715,0.5463301,0.571746,0.8943801,0.51889485,0.57166743,0.88483405,0.5226874,0.6920605,0.92433923,0.5190324,0.81769377,0.9509971,0.57365376,0.5718112,0.8337579,0.55430394,0.6921303,0.903876,0.5541222,0.8127956,0.92855763,0.53058535,0.35735276,0.8608601,0.5463284,0.35732275,0.9480625,0.5226812,0.37271506,0.069439285,0.56988657,0.3622928,0.85873914,0.5581527,0.8492005,0.8492169,0.5777166,0.84398764,0.8528886,0.55019975,0.82309794,0.7176329,0.5228825,0.85416853,0.86846346,0.5149539,0.8491291,0.8866812,0.52281547,0.8231811,0.74008715,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,5.207945824,99.17,101.82,170.95,69.87,0.53852504,0.37284732,0.84961754,0.5501794,0.4251486,0.9115001,0.51103896,0.41995168,0.8503631,0.45589626,0.40415448,0.89955974,0.40111417,0.39391,0.8588295,0.58568126,0.42512354,0.8537241,0.6443307,0.4198866,0.8148585,0.70311517,0.4093392,0.83899736,0.5463143,0.57174444,0.8943583,0.51888376,0.57165414,0.8858134,0.5226902,0.69204164,0.9260742,0.5190392,0.8176972,0.9499672,0.5736295,0.5718139,0.83270746,0.55429006,0.69211376,0.9084823,0.5541219,0.812802,0.9288726,0.5305828,0.35735288,0.8623327,0.54632634,0.35733292,0.9490054,0.5226773,0.37271634,0.06625229,0.5698635,0.3623175,0.8541701,0.55813545,0.8492112,0.85289186,0.5777011,0.8440057,0.85412997,0.5502061,0.8231039,0.71800625,0.5228662,0.85417813,0.8706009,0.51494724,0.8491336,0.8862078,0.52282923,0.82318527,0.73794186,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,5.265790701,99.41,102.29,170.97,73.78,0.5422497,0.37281427,0.85604846,0.5501664,0.42516547,0.91266555,0.51104057,0.41992873,0.8507843,0.4559426,0.40414616,0.9002898,0.40509796,0.39392105,0.86319673,0.5856652,0.4251659,0.85689753,0.64429563,0.42507353,0.7958231,0.6994108,0.4093836,0.80303454,0.54631263,0.571778,0.8873563,0.518877,0.5716776,0.8831905,0.5227011,0.6921201,0.9234679,0.5190416,0.8177736,0.94706625,0.57363147,0.5718529,0.8255233,0.5543082,0.69217974,0.9003811,0.55411434,0.81757104,0.92877424,0.53061396,0.35733512,0.86983675,0.5463544,0.3573258,0.95365125,0.5227335,0.36758944,0.08403341,0.56985605,0.362354,0.84927243,0.5619661,0.8492385,0.8451427,0.57773566,0.8440088,0.85230255,0.5501828,0.8231218,0.71113324,0.52665514,0.85421616,0.86241966,0.5150056,0.8492223,0.88762146,0.5228062,0.8282139,0.7340241,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,5.32563138,99.4,102.78,170.96,73.81,0.54229987,0.37278777,0.863804,0.55017126,0.42517704,0.9138949,0.5110523,0.41992542,0.8525222,0.45602554,0.40411228,0.9018166,0.40892613,0.3939348,0.8784878,0.58566463,0.4251595,0.85544056,0.64431614,0.425033,0.8041462,0.69942564,0.40937704,0.8102848,0.54632396,0.5717739,0.88963544,0.51889527,0.5716726,0.8832991,0.52270436,0.6921052,0.92400515,0.51903,0.81776434,0.9507067,0.5736349,0.5718498,0.82738435,0.5543135,0.69217706,0.9008979,0.5541329,0.81757647,0.9288176,0.53066516,0.35732928,0.87390995,0.5463914,0.35732663,0.95457876,0.5228477,0.36759883,0.10844433,0.56986964,0.36237147,0.84814376,0.5619883,0.84922993,0.8437388,0.57775545,0.8440012,0.8520371,0.55019414,0.8231314,0.71320754,0.5266533,0.85420024,0.8643343,0.5150012,0.84920365,0.88938695,0.5227953,0.82820266,0.73844624,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,5.389005423,99.38,102.81,170.96,73.82,0.54229265,0.3728304,0.8629877,0.5501505,0.42518935,0.91576767,0.5110347,0.4199404,0.8519191,0.45603022,0.39925516,0.90552604,0.40893617,0.39390618,0.879236,0.5856395,0.42516482,0.8573994,0.64430857,0.42503387,0.8095288,0.69940156,0.40942028,0.8157623,0.5463219,0.5717954,0.88816506,0.51889294,0.57169765,0.88345563,0.52270585,0.6920983,0.9242497,0.51904255,0.8177527,0.94833076,0.5736294,0.5718643,0.82560444,0.5543154,0.6921591,0.90273905,0.5541325,0.8175664,0.9290947,0.53066057,0.35736358,0.8726143,0.5463809,0.35736296,0.95115805,0.52283835,0.36764994,0.11654196,0.5698258,0.36241218,0.8401253,0.56198156,0.84922844,0.84642076,0.5777519,0.8440033,0.85574853,0.55019855,0.82311517,0.7154914,0.5266348,0.8541957,0.86424905,0.5149923,0.8491884,0.88845575,0.5228145,0.8281832,0.7365479,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,5.446414948,99.39,102.83,170.96,73.81,0.54229265,0.3728374,0.86387825,0.5501375,0.42520952,0.9169467,0.51102334,0.41994175,0.8512945,0.4560317,0.399252,0.9057944,0.40897307,0.39390445,0.8795968,0.5856207,0.42519915,0.86004144,0.64430994,0.42508563,0.8119339,0.6994342,0.40939486,0.81780493,0.54633194,0.5717863,0.88886976,0.5188996,0.5716883,0.88406825,0.52269757,0.6921017,0.92588615,0.5190522,0.81774974,0.94621366,0.5736451,0.57185733,0.826855,0.5543194,0.69215345,0.9040022,0.5541375,0.8175585,0.928131,0.53066707,0.35736248,0.87445456,0.54638654,0.36219212,0.950817,0.52286005,0.36765146,0.12213119,0.5698026,0.3624392,0.8356785,0.56195223,0.84922355,0.8480181,0.57773584,0.8440048,0.85673314,0.55021054,0.8230983,0.716247,0.5229116,0.8542036,0.8655584,0.51497704,0.8491819,0.8867518,0.52283764,0.82817817,0.73293555,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,5.502265453,99.39,102.8,170.96,67.66,0.5423128,0.37288022,0.8651478,0.5501037,0.43014446,0.91829276,0.5109845,0.41996136,0.8487587,0.45599994,0.39926082,0.90633196,0.40895703,0.3938894,0.87705857,0.5855788,0.4252121,0.86067593,0.64427507,0.42518115,0.80934936,0.6994074,0.4095107,0.80795413,0.5463112,0.5717954,0.8875543,0.5188792,0.5717,0.88529664,0.5226915,0.69211537,0.9257081,0.5190569,0.8177603,0.9457668,0.5736219,0.5718609,0.82496315,0.5543092,0.6921792,0.90516144,0.55414057,0.81756765,0.9281689,0.5344545,0.36220068,0.8734363,0.54640603,0.36224726,0.9465633,0.5229001,0.36761442,0.15542182,0.5697785,0.36250475,0.8252662,0.55818146,0.8492247,0.84633636,0.5777305,0.8440113,0.8545575,0.5502164,0.82310617,0.71173143,0.5266346,0.8541996,0.86275315,0.514997,0.84919184,0.886948,0.52283925,0.82818913,0.73142076,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,5.56210494,101.83,102.81,170.95,67.67,0.542321,0.37288025,0.86689174,0.55009717,0.43017513,0.9204154,0.5109817,0.4199869,0.8487064,0.45600247,0.40411437,0.9015336,0.40892938,0.39391658,0.8734723,0.5855579,0.4301943,0.86684513,0.64053255,0.43016237,0.781242,0.699351,0.40951264,0.77010053,0.54632634,0.57178795,0.88816136,0.51888734,0.57170683,0.8839431,0.5226846,0.6921686,0.9250266,0.5190644,0.81779015,0.94287634,0.5736502,0.57184565,0.82902265,0.5543138,0.69220054,0.9037241,0.5541363,0.8175679,0.9275769,0.53446287,0.3621977,0.87566596,0.546417,0.36225122,0.9475538,0.52291596,0.36758763,0.1707125,0.5697683,0.36249793,0.82375544,0.56197536,0.8492455,0.84780395,0.5777506,0.8440168,0.858662,0.55020964,0.8231086,0.7100978,0.5266667,0.85422003,0.8621882,0.515013,0.8492263,0.8873231,0.5228441,0.82823753,0.72894067,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,5.625934124,101.8,102.8,170.97,67.7,0.5423245,0.37285888,0.86712766,0.5500789,0.4301584,0.91973925,0.5109542,0.4199729,0.8478305,0.45597297,0.40417868,0.89618343,0.4089426,0.39393762,0.86874425,0.5855421,0.43017435,0.86747503,0.6405209,0.42512077,0.787403,0.69938344,0.40952274,0.78353524,0.5463152,0.5717934,0.89028203,0.51887256,0.5717115,0.8852794,0.51906097,0.6922047,0.92395765,0.51906615,0.81781507,0.9419354,0.57363826,0.571853,0.82960373,0.55431634,0.69223356,0.90075177,0.55413264,0.81758654,0.9275028,0.53446937,0.35737532,0.8781963,0.5464242,0.36224458,0.9471254,0.52290964,0.3675138,0.18220516,0.5697738,0.36251137,0.8257375,0.5619719,0.84926844,0.8428892,0.5777465,0.8440425,0.8528117,0.5502044,0.8231241,0.7052095,0.52670896,0.8542281,0.8603773,0.51504046,0.84925216,0.88936114,0.52283365,0.8282665,0.728374,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,5.683779716,101.81,102.31,170.98,67.74,0.54238147,0.37286326,0.87283194,0.55006623,0.43015715,0.9189476,0.51093066,0.4199455,0.84522223,0.45591655,0.40411025,0.9012402,0.4050654,0.39389428,0.85780925,0.5855339,0.4301867,0.8674511,0.6405109,0.4199778,0.7828807,0.69935274,0.40951166,0.77843976,0.546313,0.57181835,0.886934,0.51886386,0.57173353,0.88487947,0.51906306,0.69220895,0.9210818,0.51907134,0.8178059,0.9398893,0.5736414,0.57187927,0.8270976,0.5543366,0.69226056,0.8952595,0.55413467,0.8175862,0.92614275,0.53452843,0.35738045,0.88177085,0.5464731,0.36227095,0.9435731,0.5229287,0.3625118,0.24722946,0.5697922,0.36251447,0.82815593,0.5619877,0.84927803,0.84402096,0.57775813,0.8440437,0.855498,0.550205,0.8231313,0.70389915,0.52670914,0.8542329,0.8596796,0.51503545,0.849249,0.8874979,0.5228383,0.8282616,0.72630954,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,5.739201784,101.81,102.29,174.39,67.74,0.5423919,0.3728661,0.8729713,0.5500552,0.43015188,0.9183141,0.51091343,0.4199276,0.8437536,0.45588663,0.40412274,0.89844304,0.40502432,0.39389807,0.8550949,0.58552855,0.43018046,0.8674007,0.64049244,0.41995534,0.78410363,0.6993245,0.40951434,0.7756375,0.5463049,0.57182425,0.8864196,0.5188524,0.5717355,0.8850045,0.51906174,0.6922173,0.9207784,0.51905483,0.8178111,0.9425371,0.57363564,0.57188755,0.82652926,0.5580241,0.69226277,0.8942151,0.55413324,0.81759274,0.9261899,0.53454095,0.35738146,0.8819766,0.54648507,0.36228046,0.9419545,0.5229303,0.36248642,0.26185748,0.5697966,0.36745045,0.8271266,0.5619734,0.8492857,0.8442093,0.5777525,0.8440559,0.8545908,0.5502023,0.8231396,0.70469254,0.5266837,0.8542414,0.8636015,0.5150173,0.8492557,0.88957596,0.5228211,0.8282727,0.72866875,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,5.799041271,101.8,102.29,170.98,67.76,0.5423902,0.3728409,0.87225044,0.55004877,0.4301514,0.91767067,0.51089895,0.41993046,0.8407572,0.4522407,0.40409702,0.8970162,0.40497744,0.39390573,0.8568653,0.5855344,0.4301695,0.8657408,0.6404961,0.4249898,0.78249156,0.6993081,0.40952748,0.7663924,0.5462947,0.5718282,0.8875718,0.5188407,0.5717358,0.8865666,0.5226827,0.6921983,0.9227278,0.5190498,0.81781816,0.9457522,0.57362604,0.5718926,0.8273864,0.55433273,0.6922657,0.8980643,0.55414534,0.817613,0.9267114,0.53453636,0.3573682,0.8826916,0.54648525,0.3622599,0.9421814,0.5229294,0.36247945,0.26219642,0.56980747,0.36251616,0.8278013,0.5619547,0.84929746,0.8472103,0.57774484,0.8490038,0.8568089,0.5502168,0.8231629,0.70303583,0.5266757,0.8542376,0.86638474,0.51501524,0.8492515,0.8921428,0.5228213,0.8282835,0.7294877,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,5.860876083,100.38,103.68,172.39,76.94,0.54237336,0.37281433,0.87001127,0.5464879,0.42519835,0.9155478,0.51089686,0.41983858,0.8393218,0.45221153,0.39925086,0.89806926,0.40496036,0.3939054,0.85429543,0.5855084,0.43016946,0.868704,0.64043254,0.4250711,0.78110766,0.6992323,0.40950027,0.7537227,0.54628295,0.57186353,0.88497144,0.51883,0.5717676,0.8866431,0.5190624,0.69224083,0.92212063,0.5190444,0.8178496,0.9452613,0.5699139,0.57687294,0.82384765,0.5543202,0.69229996,0.8987209,0.55413187,0.8176111,0.92781097,0.53451955,0.3573524,0.88320786,0.5464714,0.36223766,0.94313186,0.52292794,0.36245972,0.2427775,0.5698016,0.36250228,0.82675356,0.5619765,0.84928286,0.8461402,0.5777499,0.8440617,0.85547966,0.5502019,0.82316256,0.6992598,0.52671266,0.85425085,0.86319745,0.51503396,0.84928584,0.8918227,0.52280515,0.8283281,0.7306569,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,5.920299053,99.46,99.44,170.6,73.88,0.5423679,0.37279227,0.8707286,0.550058,0.42519706,0.9148242,0.5109208,0.41985285,0.8425914,0.45227137,0.39926392,0.9062364,0.4011715,0.39871135,0.8599165,0.5855353,0.43016657,0.8689954,0.6404307,0.43032664,0.77764416,0.69542444,0.41473225,0.70782757,0.5462993,0.57188725,0.883911,0.518838,0.5717941,0.8865392,0.519063,0.6922711,0.9193685,0.5190529,0.81785893,0.9412833,0.5736268,0.5768895,0.82515717,0.5543264,0.6923276,0.89693403,0.5541321,0.8176177,0.92636675,0.53450435,0.35734773,0.8835884,0.5464621,0.36220098,0.9462495,0.522922,0.36248368,0.22685477,0.5698136,0.36246398,0.8324175,0.56197816,0.84930634,0.84873784,0.5777524,0.8490024,0.8594965,0.5502047,0.8231614,0.69801176,0.5267077,0.8542629,0.8611846,0.51503277,0.84929943,0.8888813,0.522819,0.8283394,0.7259492,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,5.976149797,91.54,99.39,170.6,73.9,0.5423445,0.37270704,0.871465,0.5500599,0.42516765,0.91507125,0.5109123,0.4198528,0.84249246,0.45588252,0.40411243,0.91662586,0.4010858,0.39878494,0.86492676,0.58555204,0.42519948,0.8666078,0.6404869,0.4303145,0.81448454,0.69922197,0.42505646,0.7603148,0.5463007,0.5718929,0.8839435,0.5188369,0.57179934,0.8857777,0.5190622,0.6922614,0.91995823,0.51905316,0.8178588,0.94163,0.57363254,0.5768993,0.82571,0.55433655,0.69232094,0.8948622,0.55413586,0.817615,0.9263808,0.5344889,0.35729212,0.8890836,0.54644895,0.3573271,0.9545013,0.52289915,0.36244056,0.20100494,0.5698388,0.36244226,0.84328276,0.5619856,0.8492942,0.8473776,0.57775193,0.8489894,0.85710955,0.5502071,0.82316095,0.6985057,0.52672255,0.8542552,0.860384,0.5150445,0.8492963,0.8892897,0.5228174,0.828336,0.7274868,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,6.035234928,91.51,99.39,174.07,74.64,0.5423555,0.36768973,0.8726013,0.5500523,0.42515987,0.915439,0.5109088,0.4198479,0.8447624,0.45590323,0.40412587,0.92051154,0.401157,0.39879608,0.8708068,0.58554024,0.42519745,0.86869264,0.64048785,0.4302967,0.82243234,0.6992167,0.4251144,0.7721911,0.54629964,0.5719158,0.8823748,0.5188315,0.57182175,0.88393104,0.5190559,0.692266,0.921586,0.51905173,0.81787074,0.9416614,0.5736331,0.57692504,0.82559764,0.5580246,0.6923265,0.89500076,0.5541368,0.8176114,0.9272923,0.53450406,0.3572716,0.89100856,0.5464568,0.35731643,0.95455843,0.52290136,0.36241072,0.20734146,0.5698458,0.3624492,0.84503424,0.56199914,0.8492908,0.8501742,0.5777603,0.84406537,0.86053824,0.55020463,0.8231547,0.70180386,0.52671766,0.85426074,0.861567,0.5150423,0.84930444,0.88975304,0.5228181,0.8283573,0.7291472,,,,,,,,,,
2023:03:04:16:51:26,up_90_1t_,6.095074415,91.46,99.42,170.59,74.72,0.5423404,0.36765382,0.87204593,0.5500727,0.42518678,0.9146421,0.51092297,0.4199473,0.84615123,0.45590538,0.4043146,0.8949678,0.40110308,0.39882022,0.8683469,0.5855632,0.42518455,0.86838335,0.64051706,0.4304615,0.82382715,0.6993029,0.42521316,0.7787289,0.5463072,0.5718811,0.88323426,0.51884604,0.57178843,0.88087994,0.51905817,0.6922374,0.92080474,0.5190294,0.81784904,0.9447414,0.573644,0.5768862,0.82600826,0.55432814,0.6923062,0.8957357,0.5541397,0.81761307,0.92680407,0.5344863,0.35724914,0.8899422,0.54643804,0.35728014,0.95497835,0.52289325,0.36243758,0.20716365,0.56982994,0.36241412,0.8469378,0.561973,0.8492715,0.84632283,0.5777432,0.8440512,0.853902,0.55020237,0.8231689,0.6998482,0.5267004,0.85423976,0.8603849,0.51503,0.84927565,0.8886193,0.52279025,0.8283319,0.73086274,,,,,,,,,,
